speed,direction,replica_index,frame_index,center_angstrom,distance_angstrom,work_increment_ev,cumulative_work_ev
fast,reverse,2,41,4.40408163265,4.44074689505,0.000112389938123,0.00877197907089
fast,reverse,2,42,4.32857142857,4.37800056832,0.000131665997806,0.0089036450687
fast,reverse,2,43,4.25306122449,4.30955959389,0.000142341977279,0.00904598704598
fast,reverse,2,44,4.17755102041,4.23326626062,0.000141159292376,0.00918714633835
fast,reverse,2,45,4.10204081633,4.13029178101,9.96826313835e-05,0.00928682896974
fast,reverse,2,46,4.02653061224,4.04647985497,8.71453369964e-05,0.00937397430673
fast,reverse,2,47,3.95102040816,3.94304728254,4.49768623374e-05,0.00941895116907
fast,reverse,2,48,3.87551020408,3.82736985891,-1.56838365705e-05,0.0094032673325
fast,reverse,2,49,3.8,3.76147503934,0,0.0094032673325
fast,reverse,3,0,7.5,7.32484453848,-0.000207502583705,-0.000207502583705
fast,reverse,3,1,7.42448979592,7.19981897315,-0.000282280884361,-0.000489783468067
fast,reverse,3,2,7.34897959184,7.08619795332,-0.000339835993864,-0.000829619461931
fast,reverse,3,3,7.27346938776,6.97409561465,-0.000395097584875,-0.00122471704681
fast,reverse,3,4,7.19795918367,6.86223993418,-0.000449986671663,-0.00167470371847
fast,reverse,3,5,7.12244897959,6.73107167831,-0.000534041688653,-0.00220874540712
fast,reverse,3,6,7.04693877551,6.61487712732,-0.000595483355404,-0.00280422876253
fast,reverse,3,7,6.97142857143,6.51771369365,-0.000628184151119,-0.00343241291364
fast,reverse,3,8,6.89591836735,6.42247170722,-0.000657983169354,-0.004090396083
fast,reverse,3,9,6.82040816327,6.32869208872,-0.000685573713575,-0.00477596979657
fast,reverse,3,10,6.74489795918,6.24557423775,-0.000697062812962,-0.00547303260954
fast,reverse,3,11,6.6693877551,6.2054020392,-0.000643695212764,-0.0061167278223
fast,reverse,3,12,6.59387755102,6.2104746844,-0.000521998664874,-0.00663872648717
fast,reverse,3,13,6.51836734694,6.22855563573,-0.000380656919961,-0.00701938340713
fast,reverse,3,14,6.44285714286,6.28063460659,-0.000187971227206,-0.00720735463434
fast,reverse,3,15,6.36734693878,6.35967963723,4.54387191195e-05,-0.00716191591522
fast,reverse,3,16,6.29183673469,6.41561063802,0.000243941763206,-0.00691797415202
fast,reverse,3,17,6.21632653061,6.47045074553,0.000440797335809,-0.00647717681621
fast,reverse,3,18,6.14081632653,6.53658357254,0.000654707219499,-0.00582246959671
fast,reverse,3,19,6.06530612245,6.59578629666,0.000858151233524,-0.00496431836318
fast,reverse,3,20,5.98979591837,6.62212867252,0.00101196941547,-0.00395234894771
fast,reverse,3,21,5.91428571429,6.65545045422,0.00117632792461,-0.0027760210231
fast,reverse,3,22,5.8387755102,6.66900207839,0.00131082946116,-0.00146519156194
fast,reverse,3,23,5.76326530612,6.66487064091,0.00141862596583,-4.65655961115e-05
fast,reverse,3,24,5.68775510204,6.60463842663,0.00144169884838,0.00139513325227
fast,reverse,3,25,5.61224489796,6.49636994319,0.00139222716118,0.00278736041345
fast,reverse,3,26,5.53673469388,6.38467920105,0.00133758716494,0.00412494757839
fast,reverse,3,27,5.4612244898,6.24217190088,0.00123640787697,0.00536135545536
fast,reverse,3,28,5.38571428571,6.0994084592,0.00113484176304,0.00649619721839
fast,reverse,3,29,5.31020408163,5.94166317643,0.00101065001156,0.00750684722995
fast,reverse,3,30,5.23469387755,5.79072115013,0.000896732565754,0.0084035797957
fast,reverse,3,31,5.15918367347,5.64044492553,0.000783820616397,0.0091874004121
fast,reverse,3,32,5.08367346939,5.49737707569,0.000681794784031,0.00986919519613
fast,reverse,3,33,5.00816326531,5.35219649065,0.00057657829033,0.0104457734865
fast,reverse,3,34,4.93265306122,5.23330206861,0.000511059267291,0.0109568327538
fast,reverse,3,35,4.85714285714,5.12892699471,0.000467467423085,0.0114243001768
fast,reverse,3,36,4.78163265306,5.05004439751,0.000462374421224,0.0118866745981
fast,reverse,3,37,4.70612244898,4.93832324704,0.000407688502195,0.0122943631003
fast,reverse,3,38,4.6306122449,4.8222696958,0.000346459773827,0.0126408228741
fast,reverse,3,39,4.55510204082,4.69222838159,0.00026410666874,0.0129049295428
fast,reverse,3,40,4.47959183673,4.56988842732,0.000193384188868,0.0130983137317
fast,reverse,3,41,4.40408163265,4.45907973334,0.000140076265351,0.013238389997
fast,reverse,3,42,4.32857142857,4.31545380544,3.72076212058e-05,0.0132755976182
fast,reverse,3,43,4.25306122449,4.20910861379,-9.35950287925e-06,0.0132662381154
fast,reverse,3,44,4.17755102041,4.11194480682,-4.20608623365e-05,0.013224177253
fast,reverse,3,45,4.10204081633,4.00425999139,-9.0651091714e-05,0.0131335261613
fast,reverse,3,46,4.02653061224,3.89893188734,-0.000135682205958,0.0129978439554
fast,reverse,3,47,3.95102040816,3.78480940806,-0.000193994621566,0.0128038493338
fast,reverse,3,48,3.87551020408,3.72256320826,-0.000173963268165,0.0126298860656
fast,reverse,3,49,3.8,3.69809824148,0,0.0126298860656
slow,forward,0,0,3.8,4.1156321285,-0.000113913757843,-0.000113913757843
slow,forward,0,1,3.81859296482,4.04499058403,-8.07310759934e-05,-0.000194644833837
slow,forward,0,2,3.83718592965,3.98541421742,-5.16630833987e-05,-0.000246307917236
slow,forward,0,3,3.85577889447,3.96499056347,-3.71543909915e-05,-0.000283462308227
slow,forward,0,4,3.8743718593,3.91830807944,-1.2881108504e-05,-0.000296343416731
slow,forward,0,5,3.89296482412,3.86997404083,1.20063199094e-05,-0.000284337096822
slow,forward,0,6,3.91155778894,3.81630213615,3.88786834434e-05,-0.000245458413378
slow,forward,0,7,3.93015075377,3.77681433758,6.04765552569e-05,-0.000184981858122
slow,forward,0,8,3.94874371859,3.73660839138,8.23414769461e-05,-0.000102640381175
slow,forward,0,9,3.96733668342,3.68311833576,0.000109146218219,6.50583704303e-06
slow,forward,0,10,3.98592964824,3.592995724,0.000149573116041,0.000156078953084
slow,forward,0,11,4.00452261307,3.51947785187,0.000183825387069,0.000339904340153
slow,forward,0,12,4.02311557789,3.47667439538,0.000206656217105,0.000546560557258
slow,forward,0,13,4.04170854271,3.50104286388,0.000204508542374,0.000751069099632
slow,forward,0,14,4.06030150754,3.62358089743,0.000165855602244,0.000916924701877
slow,forward,0,15,4.07889447236,3.74186670786,0.000128783890811,0.00104570859269
slow,forward,0,16,4.09748743719,3.84844473778,9.60658264052e-05,0.00114177441909
slow,forward,0,17,4.11608040201,3.95657029752,6.27722986485e-05,0.00120454671774
slow,forward,0,18,4.13467336683,4.10186362214,1.56575919883e-05,0.00122020430973
slow,forward,0,19,4.15326633166,4.22838852348,-2.44779019929e-05,0.00119572640774
slow,forward,0,20,4.17185929648,4.35852195285,-6.59552606673e-05,0.00112977114707
slow,forward,0,21,4.19045226131,4.45662880956,-9.55232405627e-05,0.00103424790651
slow,forward,0,22,4.20904522613,4.57067649294,-0.000131018965053,0.000903228941454
slow,forward,0,23,4.22763819095,4.67742274648,-0.000163799584976,0.000739429356478
slow,forward,0,24,4.24623115578,4.76510807589,-0.000189492223062,0.000549937133416
slow,forward,0,25,4.2648241206,4.82994735128,-0.000206689343577,0.000343247789839
slow,forward,0,26,4.28341708543,4.88685812844,-0.000220938178314,0.000122309611525
slow,forward,0,27,4.30201005025,4.93949954235,-0.000233599410639,-0.000111289799114
slow,forward,0,28,4.32060301508,4.97003279316,-0.000238039516983,-0.000349329316097
slow,forward,0,29,4.3391959799,5.00035137314,-0.000242399795986,-0.000591729112083
slow,forward,0,30,4.35778894472,5.02920600929,-0.000246215693866,-0.000837944805949
slow,forward,0,31,4.37638190955,5.0798131975,-0.000258120480452,-0.0010960652864
slow,forward,0,32,4.39497487437,5.10386449722,-0.000260150213027,-0.00135621549943
slow,forward,0,33,4.4135678392,5.09491027725,-0.000249906536269,-0.0016061220357
slow,forward,0,34,4.43216080402,5.07283827907,-0.000234784891736,-0.00184090692743
slow,forward,0,35,4.45075376884,5.05962079563,-0.000222955880822,-0.00206386280826
slow,forward,0,36,4.46934673367,5.06374161089,-0.000217574277466,-0.00228143708572
slow,forward,0,37,4.48793969849,5.08910963835,-0.000220093647493,-0.00250153073321
slow,forward,0,38,4.50653266332,5.08892388752,-0.000213110607499,-0.00271464134071
slow,forward,0,39,4.52512562814,5.11433957851,-0.000215647701654,-0.00293028904237
slow,forward,0,40,4.54371859296,5.13078092121,-0.000214847600963,-0.00314513664333
slow,forward,0,41,4.56231155779,5.10029625214,-0.00019659762655,-0.00334173426988
slow,forward,0,42,4.58090452261,5.01614846454,-0.000158392522634,-0.00350012679251
slow,forward,0,43,4.59949748744,4.94543113423,-0.000125181659115,-0.00362530845163
slow,forward,0,44,4.61809045226,4.8797605222,-9.38474647075e-05,-0.00371915591634
slow,forward,0,45,4.63668341709,4.84956561595,-7.57052412956e-05,-0.00379486115763
slow,forward,0,46,4.65527638191,4.79890605718,-4.99530465911e-05,-0.00384481420422
slow,forward,0,47,4.67386934673,4.73645536931,-1.98162109161e-05,-0.00386463041514
slow,forward,0,48,4.69246231156,4.69012710785,4.32535061836e-06,-0.00386030506452
slow,forward,0,49,4.71105527638,4.64532079656,2.79009608326e-05,-0.00383240410369
slow,forward,0,50,4.72964824121,4.62751812201,4.14350176821e-05,-0.00379096908601
slow,forward,0,51,4.74824120603,4.5966938404,5.98112801759e-05,-0.00373115780583
slow,forward,0,52,4.76683417085,4.56716088939,7.77073493793e-05,-0.00365345045645
slow,forward,0,53,4.78542713568,4.56610742215,8.50130577854e-05,-0.00356843739867
slow,forward,0,54,4.8040201005,4.58606717282,8.4504805763e-05,-0.0034839325929
slow,forward,0,55,4.82261306533,4.565391378,9.91072590998e-05,-0.0033848253338
slow,forward,0,56,4.84120603015,4.51429047777,0.000125023570727,-0.00325980176308
slow,forward,0,57,4.85979899497,4.47275360909,0.000147383408311,-0.00311241835477
slow,forward,0,58,4.8783919598,4.43743324994,0.000167431579037,-0.00294498677573
slow,forward,0,59,4.89698492462,4.44125622767,0.000172923936047,-0.00277206283968
slow,forward,0,60,4.91557788945,4.50332080623,0.000156758612343,-0.00261530422734
slow,forward,0,61,4.93417085427,4.60879983671,0.000124449221097,-0.00249085500624
slow,forward,0,62,4.9527638191,4.75777591263,7.59650491288e-05,-0.00241488995711
slow,forward,0,63,4.97135678392,4.9135222021,2.49633103171e-05,-0.0023899266468
slow,forward,0,64,4.98994974874,5.01957935708,-7.56106190267e-06,-0.0023974877087
slow,forward,0,65,5.00854271357,5.11657019466,-3.67140397113e-05,-0.00243420174841
slow,forward,0,66,5.02713567839,5.1977475181,-5.99866152758e-05,-0.00249418836369
slow,forward,0,67,5.04572864322,5.28200300691,-8.44038352508e-05,-0.00257859219894
slow,forward,0,68,5.06432160804,5.35561100251,-0.000104861685889,-0.00268345388483
slow,forward,0,69,5.08291457286,5.43052571309,-0.000125805450643,-0.00280925933547
slow,forward,0,70,5.10150753769,5.45600278485,-0.000128365369806,-0.00293762470527
slow,forward,0,71,5.12010050251,5.47760335536,-0.000129483775942,-0.00306710848122
slow,forward,0,72,5.13869346734,5.48609836383,-0.000125728756995,-0.00319283723821
slow,forward,0,73,5.15728643216,5.46104279256,-0.000109497643071,-0.00330233488128
slow,forward,0,74,5.17587939698,5.4029459731,-8.09798338398e-05,-0.00338331471512
slow,forward,0,75,5.19447236181,5.36633953603,-6.04534230835e-05,-0.00344376813821
slow,forward,0,76,5.21306532663,5.37273520428,-5.59177449613e-05,-0.00349968588317
slow,forward,0,77,5.23165829146,5.35667274055,-4.30308016793e-05,-0.00354271668485
slow,forward,0,78,5.25025125628,5.33208382382,-2.69732175854e-05,-0.00356968990243
slow,forward,0,79,5.26884422111,5.30968520065,-1.17301145133e-05,-0.00358142001694
slow,forward,0,80,5.28743718593,5.25833168685,1.42801338195e-05,-0.00356713988313
slow,forward,0,81,5.30603015075,5.15386225575,6.00420297942e-05,-0.00350709785333
slow,forward,0,82,5.32462311558,5.03657215602,0.000110571410584,-0.00339652644275
slow,forward,0,83,5.3432160804,4.93690836116,0.000154546286041,-0.00324198015671
slow,forward,0,84,5.36180904523,4.85734653223,0.000191046058595,-0.00305093409811
slow,forward,0,85,5.38040201005,4.78378686895,0.00022531387005,-0.00282562022806
slow,forward,0,86,5.39899497487,4.71060969118,0.000259439450713,-0.00256618077735
slow,forward,0,87,5.4175879397,4.64958892185,0.000289044557884,-0.00227713621946
slow,forward,0,88,5.43618090452,4.55601300913,0.000330755597777,-0.00194638062169
slow,forward,0,89,5.45477386935,4.45727929367,0.000374384614565,-0.00157199600712
slow,forward,0,90,5.47336683417,4.3686933349,0.000414240093691,-0.00115775591343
slow,forward,0,91,5.49195979899,4.33814804882,0.000432512609104,-0.000725243304327
slow,forward,0,92,5.51055276382,4.34782886077,0.000435826676001,-0.000289416628325
slow,forward,0,93,5.52914572864,4.32687434634,0.000450532773812,0.000161116145487
slow,forward,0,94,5.54773869347,4.31705024293,0.000461099924814,0.0006222160703
slow,forward,0,95,5.56633165829,4.36280252293,0.00045100048098,0.00107321655128
slow,forward,0,96,5.58492462312,4.41022170909,0.000440281182596,0.00151349773388
slow,forward,0,97,5.60351758794,4.501402348,0.000413288781175,0.00192678651505
slow,forward,0,98,5.62211055276,4.64721077085,0.000365982530452,0.0022927690455
slow,forward,0,99,5.64070351759,4.79771674567,0.000316929451357,0.00260969849686
slow,forward,0,100,5.65929648241,4.92728682611,0.000275661579222,0.00288536007608
slow,forward,0,101,5.67788944724,5.02311626755,0.000246940477363,0.00313230055345
slow,forward,0,102,5.69648241206,5.12110217271,0.000217417474424,0.00334971802787
slow,forward,0,103,5.71507537688,5.25760045161,0.000173573287282,0.00352329131515
slow,forward,0,104,5.73366834171,5.45503799144,0.00010706826944,0.00363035958459
slow,forward,0,105,5.75226130653,5.64070324833,4.49408844494e-05,0.00367530046904
slow,forward,0,106,5.77085427136,5.83890598195,-2.18486778164e-05,0.00365345179122
slow,forward,0,107,5.78944723618,6.04430750551,-9.13151770446e-05,0.00356213661418
slow,forward,0,108,5.80804020101,6.21331518793,-0.000147248288111,0.00341488832607
slow,forward,0,109,5.82663316583,6.38451544376,-0.000203996727983,0.00321089159808
slow,forward,0,110,5.84522613065,6.52999498703,-0.000251180681776,0.00295971091631
slow,forward,0,111,5.86381909548,6.68322922554,-0.000301248291087,0.00265846262522
slow,forward,0,112,5.8824120603,6.77650295985,-0.000329019029489,0.00232944359573
slow,forward,0,113,5.90100502513,6.83025652254,-0.000342093824673,0.00198734977106
slow,forward,0,114,5.91959798995,6.8415049063,-0.000339362673926,0.00164798709713
slow,forward,0,115,5.93819095477,6.83643247884,-0.000330562477802,0.00131742461933
slow,forward,0,116,5.9567839196,6.7959013615,-0.000308576638201,0.00100884798113
slow,forward,0,117,5.97537688442,6.78359424378,-0.000297086155247,0.000711761825883
slow,forward,0,118,5.99396984925,6.78494809971,-0.000290675632342,0.000421086193541
slow,forward,0,119,6.01256281407,6.78989004463,-0.000285599373684,0.000135486819857
slow,forward,0,120,6.03115577889,6.7860325602,-0.000277250965418,-0.000141764145561
slow,forward,0,121,6.04974874372,6.75701320404,-0.000259545881234,-0.000401310026795
slow,forward,0,122,6.06834170854,6.75810617666,-0.000253038346442,-0.000654348373237
slow,forward,0,123,6.08693467337,6.79829682291,-0.000261069645063,-0.0009154180183
slow,forward,0,124,6.10552763819,6.8393972554,-0.000269439256157,-0.00118485727446
slow,forward,0,125,6.12412060302,6.87133512144,-0.000274401681732,-0.00145925895619
slow,forward,0,126,6.14271356784,6.91931851635,-0.00028533078639,-0.00174458974258
slow,forward,0,127,6.16130653266,6.95320170514,-0.000291016598315,-0.00203560634089
slow,forward,0,128,6.17989949749,6.9494115515,-0.000282693227631,-0.00231829956852
slow,forward,0,129,6.19849246231,6.9702111802,-0.000283513796108,-0.00260181336463
slow,forward,0,130,6.21708542714,7.03527544093,-0.00030079457951,-0.00290260794414
slow,forward,0,131,6.23567839196,7.09592726673,-0.000316434557964,-0.00321904250211
slow,forward,0,132,6.25427135678,7.1501955695,-0.000329700764033,-0.00354874326614
slow,forward,0,133,6.27286432161,7.21548602945,-0.000347065661718,-0.00389580892786
slow,forward,0,134,6.29145728643,7.2979096923,-0.000370801700178,-0.00426661062804
slow,forward,0,135,6.31005025126,7.39732326761,-0.000400855595536,-0.00466746622357
slow,forward,0,136,6.32864321608,7.50354898897,-0.00043344265073,-0.0051009088743
slow,forward,0,137,6.3472361809,7.5995744139,-0.00046223663087,-0.00556314550517
slow,forward,0,138,6.36582914573,7.66541735745,-0.000479806974718,-0.00604295247989
slow,forward,0,139,6.38442211055,7.6616254509,-0.000471482952199,-0.00651443543209
slow,forward,0,140,6.40301507538,7.61193628021,-0.000446091605321,-0.00696052703741
slow,forward,0,141,6.4216080402,7.54760783577,-0.000415256508411,-0.00737578354582
slow,forward,0,142,6.44020100503,7.48251269488,-0.000384136308294,-0.00775991985411
slow,forward,0,143,6.45879396985,7.40757867879,-0.000349357430972,-0.00810927728509
slow,forward,0,144,6.47738693467,7.33645344257,-0.00031599488385,-0.00842527216894
slow,forward,0,145,6.4959798995,7.27210503086,-0.000285152361923,-0.00871042453086
slow,forward,0,146,6.51457286432,7.23281960832,-0.000263629745513,-0.00897405427637
slow,forward,0,147,6.53316582915,7.21013670949,-0.000248280931896,-0.00922233520827
slow,forward,0,148,6.55175879397,7.19526248033,-0.000235835844683,-0.00945817105295
slow,forward,0,149,6.57035175879,7.20586284503,-0.000232863722024,-0.00969103477498
slow,forward,0,150,6.58894472362,7.25345494884,-0.000243647321447,-0.00993468209642
slow,forward,0,151,6.60753768844,7.28857917429,-0.000249794624392,-0.0101844767208
slow,forward,0,152,6.62613065327,7.31998783357,-0.000254560259519,-0.0104390369803
slow,forward,0,153,6.64472361809,7.34150255506,-0.000255646741895,-0.0106946837222
slow,forward,0,154,6.66331658291,7.39981657382,-0.000270417385069,-0.0109651011073
slow,forward,0,155,6.68190954774,7.44518700663,-0.000280374835475,-0.0112454759428
slow,forward,0,156,6.70050251256,7.45298492934,-0.000276360598708,-0.0115218365415
slow,forward,0,157,6.71909547739,7.4496023614,-0.000268188792555,-0.011790025334
slow,forward,0,158,6.73768844221,7.42380603166,-0.000251682220708,-0.0120417075547
slow,forward,0,159,6.75628140704,7.41959540145,-0.0002432024919,-0.0122849100466
slow,forward,0,160,6.77487437186,7.41562621413,-0.000234812545878,-0.0125197225925
slow,forward,0,161,6.79346733668,7.43865582704,-0.000236462354712,-0.0127561849472
slow,forward,0,162,6.81206030151,7.50123621411,-0.000252819486602,-0.0130090044338
slow,forward,0,163,6.83065326633,7.53960863419,-0.000260174660921,-0.0132691790948
slow,forward,0,164,6.84924623116,7.57315854624,-0.000265736540794,-0.0135349156356
slow,forward,0,165,6.86783919598,7.59671835825,-0.000267583509094,-0.0138024991446
slow,forward,0,166,6.8864321608,7.60189233541,-0.00026259353378,-0.0140650926784
slow,forward,0,167,6.90502512563,7.6473913047,-0.000272598781673,-0.0143376914601
slow,forward,0,168,6.92361809045,7.69067143739,-0.000281778934546,-0.0146194703946
slow,forward,0,169,6.94221105528,7.7065712532,-0.000280777462049,-0.0149002478567
slow,forward,0,170,6.9608040201,7.66824410615,-0.000259611189291,-0.015159859046
slow,forward,0,171,6.97939698492,7.61186272574,-0.000231731282019,-0.015391590328
slow,forward,0,172,6.99798994975,7.54641572913,-0.000200480241084,-0.0155920705691
slow,forward,0,173,7.01658291457,7.48182273761,-0.00016954676988,-0.015761617339
slow,forward,0,174,7.0351758794,7.40307422192,-0.000133349435417,-0.0158949667744
slow,forward,0,175,7.05376884422,7.31210764534,-9.26087014282e-05,-0.0159875754758
slow,forward,0,176,7.07236180905,7.24455311444,-6.05739542736e-05,-0.0160481494301
slow,forward,0,177,7.09095477387,7.20977266335,-4.07265533819e-05,-0.0160888759835
slow,forward,0,178,7.10954773869,7.2060033594,-3.2410935848e-05,-0.0161212869193
slow,forward,0,179,7.12814070352,7.23383131791,-3.58450541023e-05,-0.0161571319734
slow,forward,0,180,7.14673366834,7.25720278846,-3.76219858793e-05,-0.0161947539593
slow,forward,0,181,7.16532663317,7.31149779698,-5.08981227337e-05,-0.016245652082
slow,forward,0,182,7.18391959799,7.38278764059,-7.04939470047e-05,-0.016316146029
slow,forward,0,183,7.20251256281,7.45954141888,-9.21215861832e-05,-0.0164082676152
slow,forward,0,184,7.22110552764,7.57941702748,-0.000129784478844,-0.0165380520941
slow,forward,0,185,7.23969849246,7.64580818503,-0.000147558681164,-0.0166856107752
slow,forward,0,186,7.25829145729,7.6911359178,-0.000157500253163,-0.0168431110284
slow,forward,0,187,7.27688442211,7.72450211869,-0.000162993818335,-0.0170061048467
slow,forward,0,188,7.29547738693,7.71426832585,-0.000152274320509,-0.0171583791672
slow,forward,0,189,7.31407035176,7.61362173791,-0.000107933984305,-0.0172663131515
slow,forward,0,190,7.33266331658,7.50344462618,-6.00496342308e-05,-0.0173263627858
slow,forward,0,191,7.35125628141,7.40690620844,-1.72369593063e-05,-0.0173435997451
slow,forward,0,192,7.36984924623,7.30791204019,2.64889092746e-05,-0.0173171108358
slow,forward,0,193,7.38844221106,7.25880438447,5.16640143998e-05,-0.0172654468214
slow,forward,0,194,7.40703517588,7.24332444348,6.43343411868e-05,-0.0172011124802
slow,forward,0,195,7.4256281407,7.23470861885,7.4452182492e-05,-0.0171266602977
slow,forward,0,196,7.44422110553,7.20006005049,9.42505415642e-05,-0.0170324097562
slow,forward,0,197,7.46281407035,7.16071879011,0.00011579392179,-0.0169166158344
slow,forward,0,198,7.48140703518,7.13785582473,0.000131209694831,-0.0167854061395
slow,forward,0,199,7.5,7.19863735198,0,-0.0167854061395
slow,forward,1,0,3.8,3.51153765399,0.000110724388458,0.000110724388458
slow,forward,1,1,3.81859296482,3.52587039404,0.000112308592644,0.000223032981102
slow,forward,1,2,3.83718592965,3.57439009655,0.000101180057024,0.000324213038126
slow,forward,1,3,3.85577889447,3.65951102031,7.64410170163e-05,0.000400654055142
slow,forward,1,4,3.8743718593,3.7845285001,3.68660717547e-05,0.000437520126897
slow,forward,1,5,3.89296482412,3.90961550901,-2.73472856114e-06,0.000434785398336
slow,forward,1,6,3.91155778894,4.01229475587,-3.40029942428e-05,0.000400782404093
slow,forward,1,7,3.93015075377,4.06927883377,-4.82790865405e-05,0.000352503317552
slow,forward,1,8,3.94874371859,4.11445349427,-5.81637371923e-05,0.00029433958036
slow,forward,1,9,3.96733668342,4.14254710174,-6.1696639486e-05,0.000232642940874
slow,forward,1,10,3.98592964824,4.1500723351,-5.75810006492e-05,0.000175061940225
slow,forward,1,11,4.00452261307,4.17251374286,-5.90120799308e-05,0.000116049860294
slow,forward,1,12,4.02311557789,4.19340447062,-5.98665244405e-05,5.61833358535e-05
slow,forward,1,13,4.04170854271,4.25860666921,-7.71986013184e-05,-2.1015265465e-05
slow,forward,1,14,4.06030150754,4.3070110501,-8.82842535232e-05,-0.000109299518988
slow,forward,1,15,4.07889447236,4.35232073396,-9.82191138676e-05,-0.000207518632856
slow,forward,1,16,4.09748743719,4.37148753456,-9.84325000347e-05,-0.00030595113289
slow,forward,1,17,4.11608040201,4.40951680047,-0.000105660069285,-0.000411611202176
slow,forward,1,18,4.13467336683,4.46958650139,-0.000121083579188,-0.000532694781364
slow,forward,1,19,4.15326633166,4.48355338973,-0.000119363329643,-0.000652058111007
slow,forward,1,20,4.17185929648,4.53286789462,-0.000130787419917,-0.000782845530924
slow,forward,1,21,4.19045226131,4.55635602624,-0.0001326077332,-0.000915453264124
slow,forward,1,22,4.20904522613,4.5558481457,-0.000125504906281,-0.00104095817041
slow,forward,1,23,4.22763819095,4.54369522836,-0.000114071764169,-0.00115502993457
slow,forward,1,24,4.24623115578,4.54817909544,-0.000108825165008,-0.00126385509958
slow,forward,1,25,4.2648241206,4.50712354235,-8.66443090978e-05,-0.00135049940868
slow,forward,1,26,4.28341708543,4.47664381567,-6.83961725585e-05,-0.00141889558124
slow,forward,1,27,4.30201005025,4.45421870261,-5.31432189734e-05,-0.00147203880021
slow,forward,1,28,4.32060301508,4.40659557754,-2.85201503718e-05,-0.00150055895058
slow,forward,1,29,4.3391959799,4.37193018459,-8.7155349165e-06,-0.0015092744855
slow,forward,1,30,4.35778894472,4.36661863823,1.73579794347e-07,-0.00150910090571
slow,forward,1,31,4.37638190955,4.31034697794,2.80126866223e-05,-0.00148108821908
slow,forward,1,32,4.39497487437,4.25754452426,5.45617367156e-05,-0.00142652648237
slow,forward,1,33,4.4135678392,4.19038456873,8.64497573512e-05,-0.00134007672502
slow,forward,1,34,4.43216080402,4.14405027126,0.000110593563431,-0.00122948316159
slow,forward,1,35,4.45075376884,4.10587427892,0.000131703627904,-0.00109777953368
slow,forward,1,36,4.46934673367,4.03511167858,0.000164931325503,-0.000932848208179
slow,forward,1,37,4.48793969849,3.97742282407,0.000193297429174,-0.000739550779005
slow,forward,1,38,4.50653266332,3.94902811535,0.000210770232401,-0.000528780546604
slow,forward,1,39,4.52512562814,3.94595936456,0.000218825342729,-0.000309955203875
slow,forward,1,40,4.54371859296,3.9613464022,0.00022001749656,-8.9937707315e-05
slow,forward,1,41,4.56231155779,3.96625709639,0.000225105376089,0.000135167668774
slow,forward,1,42,4.58090452261,3.9539174626,0.000236607950451,0.000371775619225
slow,forward,1,43,4.59949748744,3.91901299686,0.000256501467344,0.000628277086569
slow,forward,1,44,4.61809045226,3.95815475337,0.000248860208121,0.00087713729469
slow,forward,1,45,4.63668341709,3.99661580847,0.000241472074052,0.00111860936874
slow,forward,1,46,4.65527638191,4.02089965899,0.000239355865298,0.00135796523404
slow,forward,1,47,4.67386934673,4.01571208573,0.000248198879461,0.0016061641135
slow,forward,1,48,4.69246231156,4.05781100907,0.000239457970265,0.00184562208377
slow,forward,1,49,4.71105527638,4.10205148728,0.000229920703981,0.00207554278775
slow,forward,1,50,4.72964824121,4.13047750024,0.000226264193619,0.00230180698137
slow,forward,1,51,4.74824120603,4.15423843465,0.000224342436084,0.00252614941745
slow,forward,1,52,4.76683417085,4.17902424595,0.00022203956855,0.002748188986
slow,forward,1,53,4.78542713568,4.16999595059,0.000232310790931,0.00298049977693
slow,forward,1,54,4.8040201005,4.1437494687,0.000248984756039,0.00322948453297
slow,forward,1,55,4.82261306533,4.11572439058,0.000266320108692,0.00349580464166
slow,forward,1,56,4.84120603015,4.13025614045,0.000267830309227,0.00376363495089
slow,forward,1,57,4.85979899497,4.1847689086,0.000254473196435,0.00401810814732
slow,forward,1,58,4.8783919598,4.26144693556,0.000232873726091,0.00425098187341
slow,forward,1,59,4.89698492462,4.35429593431,0.000205260929557,0.00445624280297
slow,forward,1,60,4.91557788945,4.43414947744,0.000182480614006,0.00463872341698
slow,forward,1,61,4.93417085427,4.48817941492,0.000169303046283,0.00480802646326
slow,forward,1,62,4.9527638191,4.52301299985,0.000163263820718,0.00497129028398
slow,forward,1,63,4.97135678392,4.50824206507,0.00017567049695,0.00514696078093
slow,forward,1,64,4.98994974874,4.43782355039,0.000208770243099,0.00535573102403
slow,forward,1,65,5.00854271357,4.34033060648,0.000251937867452,0.00560766889148
slow,forward,1,66,5.02713567839,4.27315860473,0.000283830367585,0.00589149925906
slow,forward,1,67,5.04572864322,4.23270590414,0.000305787047185,0.00619728630625
slow,forward,1,68,5.06432160804,4.22230545577,0.000316568517419,0.00651385482367
slow,forward,1,69,5.08291457286,4.2039089363,0.000330323401027,0.00684417822469
slow,forward,1,70,5.10150753769,4.20723216336,0.00033600159497,0.00718017981966
slow,forward,1,71,5.12010050251,4.20032189387,0.000345485209739,0.0075256650294
slow,forward,1,72,5.13869346734,4.22104687653,0.000344692399085,0.00787035742849
slow,forward,1,73,5.15728643216,4.25401143036,0.000339348190111,0.0082097056186
