time,position,velocity,exact_position,exact_velocity,energy
262.4,0.493688904913,0.865279464979,0.0769373191859,0.997035931608,0.496218643674
263.2,0.968133201162,0.249180504373,0.76883254486,0.639450168476,0.499686409476
264,0.853459305327,-0.518547145407,0.994364265551,-0.106017486267,0.498641963929
264.8,0.219447365544,-0.970733962123,0.616727965829,-0.787176356457,0.495240785731
265.6,-0.548100367755,-0.832219999158,-0.135007242281,-0.990844611698,0.496502070066
266.4,-0.982123853208,-0.187292310549,-0.804848868844,-0.593479821325,0.499822836315
267.2,-0.818515702734,0.571604517069,-0.986479971588,0.16388186494,0.498349839778
268,-0.156833020359,0.982674600103,-0.569725560839,0.821835011013,0.495122982981
268.8,0.600284035409,0.795777912527,0.192616730141,0.981274067358,0.496801704616
269.6,0.992122588949,0.124642853034,0.838120297283,0.545485441861,0.499921536158
