case,time_step_fs,time_fs,relative_energy_error
verlet_dt_0_5fs,0.5,9980,0.00472523593582
verlet_dt_0_5fs,0.5,10000,0.0046871837722
verlet_dt_2_0fs,2,20,0
verlet_dt_2_0fs,2,40,0.000464605713937
verlet_dt_2_0fs,2,60,0.00184454223535
verlet_dt_2_0fs,2,80,0.00307795511572
verlet_dt_2_0fs,2,100,0.00406288730336
verlet_dt_2_0fs,2,120,0.00465723677537
verlet_dt_2_0fs,2,140,0.00500824827278
verlet_dt_2_0fs,2,160,0.00517032474169
verlet_dt_2_0fs,2,180,0.00520506644713
verlet_dt_2_0fs,2,200,0.00523125693024
verlet_dt_2_0fs,2,220,0.00528312654397
verlet_dt_2_0fs,2,240,0.00524233625192
verlet_dt_2_0fs,2,260,0.0052709928233
verlet_dt_2_0fs,2,280,0.00527531057808
verlet_dt_2_0fs,2,300,0.00526548595617
verlet_dt_2_0fs,2,320,0.00524152524901
verlet_dt_2_0fs,2,340,0.00513089507951
verlet_dt_2_0fs,2,360,0.00499594684705
verlet_dt_2_0fs,2,380,0.00495057710415
verlet_dt_2_0fs,2,400,0.00485990417107
verlet_dt_2_0fs,2,420,0.00480042581675
verlet_dt_2_0fs,2,440,0.00465113739997
verlet_dt_2_0fs,2,460,0.00460256651767
verlet_dt_2_0fs,2,480,0.00462338488426
verlet_dt_2_0fs,2,500,0.00455787127665
verlet_dt_2_0fs,2,520,0.00461371615673
verlet_dt_2_0fs,2,540,0.00459340672142
verlet_dt_2_0fs,2,560,0.00470807915628
verlet_dt_2_0fs,2,580,0.00481577833028
verlet_dt_2_0fs,2,600,0.00497516935144
verlet_dt_2_0fs,2,620,0.00498891499741
verlet_dt_2_0fs,2,640,0.00486753903314
verlet_dt_2_0fs,2,660,0.00487071034806
verlet_dt_2_0fs,2,680,0.00477687044248
verlet_dt_2_0fs,2,700,0.00474192774812
verlet_dt_2_0fs,2,720,0.00465873131257
verlet_dt_2_0fs,2,740,0.00468658586149
verlet_dt_2_0fs,2,760,0.00471109744423
verlet_dt_2_0fs,2,780,0.00466976998628
verlet_dt_2_0fs,2,800,0.00468713008377
verlet_dt_2_0fs,2,820,0.00469048222648
verlet_dt_2_0fs,2,840,0.00455530075406
verlet_dt_2_0fs,2,860,0.00448576603073
verlet_dt_2_0fs,2,880,0.00442676678676
verlet_dt_2_0fs,2,900,0.00434372452735
verlet_dt_2_0fs,2,920,0.0043611707228
verlet_dt_2_0fs,2,940,0.00432662061806
verlet_dt_2_0fs,2,960,0.00428842809473
verlet_dt_2_0fs,2,980,0.00419142487511
verlet_dt_2_0fs,2,1000,0.00412227411962
verlet_dt_2_0fs,2,1020,0.00418807151569
verlet_dt_2_0fs,2,1040,0.00429203708759
verlet_dt_2_0fs,2,1060,0.00427486250194
verlet_dt_2_0fs,2,1080,0.00422308443389
verlet_dt_2_0fs,2,1100,0.0042750123704
verlet_dt_2_0fs,2,1120,0.00432332687541
verlet_dt_2_0fs,2,1140,0.00439574807631
verlet_dt_2_0fs,2,1160,0.00430916307237
verlet_dt_2_0fs,2,1180,0.0043715200663
verlet_dt_2_0fs,2,1200,0.00443385533861
verlet_dt_2_0fs,2,1220,0.00447526487501
verlet_dt_2_0fs,2,1240,0.0045997369734
verlet_dt_2_0fs,2,1260,0.00471733839824
verlet_dt_2_0fs,2,1280,0.00475193559874
verlet_dt_2_0fs,2,1300,0.00485244923825
verlet_dt_2_0fs,2,1320,0.00485277297628
verlet_dt_2_0fs,2,1340,0.00492927737961
verlet_dt_2_0fs,2,1360,0.00496745090572
verlet_dt_2_0fs,2,1380,0.0050262965643
verlet_dt_2_0fs,2,1400,0.00495347346131
verlet_dt_2_0fs,2,1420,0.00499488543927
verlet_dt_2_0fs,2,1440,0.00494286800291
verlet_dt_2_0fs,2,1460,0.00486318397709
verlet_dt_2_0fs,2,1480,0.00481121356844
verlet_dt_2_0fs,2,1500,0.00482149592275
verlet_dt_2_0fs,2,1520,0.00480060018793
verlet_dt_2_0fs,2,1540,0.00477980237674
verlet_dt_2_0fs,2,1560,0.00477993226487
verlet_dt_2_0fs,2,1580,0.0047386383272
verlet_dt_2_0fs,2,1600,0.00477696914415
verlet_dt_2_0fs,2,1620,0.00478050811694
verlet_dt_2_0fs,2,1640,0.00486349194394
verlet_dt_2_0fs,2,1660,0.00484931615487
verlet_dt_2_0fs,2,1680,0.00481432862782
verlet_dt_2_0fs,2,1700,0.00478629258589
verlet_dt_2_0fs,2,1720,0.0049212876931
verlet_dt_2_0fs,2,1740,0.00493196889385
verlet_dt_2_0fs,2,1760,0.00499139306331
verlet_dt_2_0fs,2,1780,0.0050092746734
verlet_dt_2_0fs,2,1800,0.00498543872483
verlet_dt_2_0fs,2,1820,0.00501668550929
verlet_dt_2_0fs,2,1840,0.00498537744709
verlet_dt_2_0fs,2,1860,0.00498856465633
verlet_dt_2_0fs,2,1880,0.00480484350044
verlet_dt_2_0fs,2,1900,0.00474230373799
verlet_dt_2_0fs,2,1920,0.00463814818568
verlet_dt_2_0fs,2,1940,0.00461361440158
verlet_dt_2_0fs,2,1960,0.00455122338585
verlet_dt_2_0fs,2,1980,0.0044163251158
verlet_dt_2_0fs,2,2000,0.00436134097523
verlet_dt_2_0fs,2,2020,0.00426476033743
verlet_dt_2_0fs,2,2040,0.0042336708816
verlet_dt_2_0fs,2,2060,0.00426805517796
verlet_dt_2_0fs,2,2080,0.00433344404313
verlet_dt_2_0fs,2,2100,0.00436437460476
verlet_dt_2_0fs,2,2120,0.00437829352318
verlet_dt_2_0fs,2,2140,0.00445111204145
verlet_dt_2_0fs,2,2160,0.00457577005133
verlet_dt_2_0fs,2,2180,0.00463470064708
verlet_dt_2_0fs,2,2200,0.00471117590738
verlet_dt_2_0fs,2,2220,0.00475310940983
verlet_dt_2_0fs,2,2240,0.0048502944376
verlet_dt_2_0fs,2,2260,0.00490572166666
verlet_dt_2_0fs,2,2280,0.00491256103344
verlet_dt_2_0fs,2,2300,0.00493316845905
verlet_dt_2_0fs,2,2320,0.00495002950131
verlet_dt_2_0fs,2,2340,0.00495295266287
verlet_dt_2_0fs,2,2360,0.00504261246065
verlet_dt_2_0fs,2,2380,0.00498396350691
verlet_dt_2_0fs,2,2400,0.00488752205734
verlet_dt_2_0fs,2,2420,0.00487407113056
verlet_dt_2_0fs,2,2440,0.00479796005958
verlet_dt_2_0fs,2,2460,0.00469395427578
verlet_dt_2_0fs,2,2480,0.00468678146989
verlet_dt_2_0fs,2,2500,0.00456189306348
verlet_dt_2_0fs,2,2520,0.00452009395601
verlet_dt_2_0fs,2,2540,0.0045338689265
verlet_dt_2_0fs,2,2560,0.00449581766483
verlet_dt_2_0fs,2,2580,0.00460677605566
verlet_dt_2_0fs,2,2600,0.00461744708726
verlet_dt_2_0fs,2,2620,0.00468356553451
verlet_dt_2_0fs,2,2640,0.00474967230783
verlet_dt_2_0fs,2,2660,0.00473578580911
verlet_dt_2_0fs,2,2680,0.00468678317879
verlet_dt_2_0fs,2,2700,0.00464436602986
verlet_dt_2_0fs,2,2720,0.00460904216818
verlet_dt_2_0fs,2,2740,0.00475443411916
verlet_dt_2_0fs,2,2760,0.00478304271434
verlet_dt_2_0fs,2,2780,0.00483270469214
verlet_dt_2_0fs,2,2800,0.00471227150671
verlet_dt_2_0fs,2,2820,0.0047224265746
verlet_dt_2_0fs,2,2840,0.00470436683524
verlet_dt_2_0fs,2,2860,0.0046966463321
verlet_dt_2_0fs,2,2880,0.00454385509061
verlet_dt_2_0fs,2,2900,0.00447799217239
verlet_dt_2_0fs,2,2920,0.00430857434753
verlet_dt_2_0fs,2,2940,0.00418768679071
verlet_dt_2_0fs,2,2960,0.00426057465331
verlet_dt_2_0fs,2,2980,0.00429508531231
verlet_dt_2_0fs,2,3000,0.00427414279848
verlet_dt_2_0fs,2,3020,0.00423962250002
verlet_dt_2_0fs,2,3040,0.00435769745021
verlet_dt_2_0fs,2,3060,0.00437196414712
verlet_dt_2_0fs,2,3080,0.0044898976281
verlet_dt_2_0fs,2,3100,0.00455904657006
verlet_dt_2_0fs,2,3120,0.00461414660239
verlet_dt_2_0fs,2,3140,0.00466929459396
verlet_dt_2_0fs,2,3160,0.00467614561674
verlet_dt_2_0fs,2,3180,0.00464135428906
verlet_dt_2_0fs,2,3200,0.00467580249019
verlet_dt_2_0fs,2,3220,0.00472773590028
verlet_dt_2_0fs,2,3240,0.004714156307
verlet_dt_2_0fs,2,3260,0.00477693276995
verlet_dt_2_0fs,2,3280,0.00485702842429
verlet_dt_2_0fs,2,3300,0.00494385229322
verlet_dt_2_0fs,2,3320,0.00484689150507
verlet_dt_2_0fs,2,3340,0.00481538508195
verlet_dt_2_0fs,2,3360,0.00478722822114
verlet_dt_2_0fs,2,3380,0.00478337493584
verlet_dt_2_0fs,2,3400,0.00465495303481
verlet_dt_2_0fs,2,3420,0.00462695936487
verlet_dt_2_0fs,2,3440,0.00464405970158
verlet_dt_2_0fs,2,3460,0.00470301333817
verlet_dt_2_0fs,2,3480,0.00479688386948
verlet_dt_2_0fs,2,3500,0.00485295123117
verlet_dt_2_0fs,2,3520,0.00482251099253
verlet_dt_2_0fs,2,3540,0.00487148310687
verlet_dt_2_0fs,2,3560,0.00480584574797
verlet_dt_2_0fs,2,3580,0.00469470874764
verlet_dt_2_0fs,2,3600,0.00464561677085
verlet_dt_2_0fs,2,3620,0.0046725907115
verlet_dt_2_0fs,2,3640,0.00463741184832
verlet_dt_2_0fs,2,3660,0.00465100149297
verlet_dt_2_0fs,2,3680,0.00473428918759
verlet_dt_2_0fs,2,3700,0.00479361353337
verlet_dt_2_0fs,2,3720,0.0047835803675
verlet_dt_2_0fs,2,3740,0.00484611922952
verlet_dt_2_0fs,2,3760,0.00496392405888
verlet_dt_2_0fs,2,3780,0.00491893493465
verlet_dt_2_0fs,2,3800,0.00501239831406
verlet_dt_2_0fs,2,3820,0.00499862017815
verlet_dt_2_0fs,2,3840,0.00496750427801
verlet_dt_2_0fs,2,3860,0.00496389549079
verlet_dt_2_0fs,2,3880,0.0049050004787
verlet_dt_2_0fs,2,3900,0.00488432273564
verlet_dt_2_0fs,2,3920,0.00487723638972
verlet_dt_2_0fs,2,3940,0.00476600496912
verlet_dt_2_0fs,2,3960,0.00471705416186
verlet_dt_2_0fs,2,3980,0.0047066063028
verlet_dt_2_0fs,2,4000,0.00463090474338
verlet_dt_2_0fs,2,4020,0.00467639868379
verlet_dt_2_0fs,2,4040,0.00464541898631
verlet_dt_2_0fs,2,4060,0.00463489199523
verlet_dt_2_0fs,2,4080,0.00454098604591
verlet_dt_2_0fs,2,4100,0.00458915239525
verlet_dt_2_0fs,2,4120,0.00455112020488
verlet_dt_2_0fs,2,4140,0.004516800622
verlet_dt_2_0fs,2,4160,0.00463480930863
verlet_dt_2_0fs,2,4180,0.0046834778223
verlet_dt_2_0fs,2,4200,0.00469396133221
verlet_dt_2_0fs,2,4220,0.00473897817378
verlet_dt_2_0fs,2,4240,0.00468008516476
verlet_dt_2_0fs,2,4260,0.00475604122384
verlet_dt_2_0fs,2,4280,0.00474890354715
verlet_dt_2_0fs,2,4300,0.00466559945306
verlet_dt_2_0fs,2,4320,0.00465154714614
verlet_dt_2_0fs,2,4340,0.00464809375966
verlet_dt_2_0fs,2,4360,0.00480402853262
verlet_dt_2_0fs,2,4380,0.00475918785277
verlet_dt_2_0fs,2,4400,0.00473836781152
verlet_dt_2_0fs,2,4420,0.00473834602291
verlet_dt_2_0fs,2,4440,0.00473489451595
verlet_dt_2_0fs,2,4460,0.00470034080016
verlet_dt_2_0fs,2,4480,0.00471768963903
verlet_dt_2_0fs,2,4500,0.00479404101941
verlet_dt_2_0fs,2,4520,0.00471808409345
verlet_dt_2_0fs,2,4540,0.00463499423405
verlet_dt_2_0fs,2,4560,0.00459327298441
verlet_dt_2_0fs,2,4580,0.00460340378428
verlet_dt_2_0fs,2,4600,0.00455470582722
verlet_dt_2_0fs,2,4620,0.00445762959819
verlet_dt_2_0fs,2,4640,0.00450599645854
verlet_dt_2_0fs,2,4660,0.0045371214446
verlet_dt_2_0fs,2,4680,0.004633977624
verlet_dt_2_0fs,2,4700,0.0046755547125
verlet_dt_2_0fs,2,4720,0.00480037841962
verlet_dt_2_0fs,2,4740,0.00484913305751
verlet_dt_2_0fs,2,4760,0.00490803177979
verlet_dt_2_0fs,2,4780,0.00489403763736
verlet_dt_2_0fs,2,4800,0.00487327328507
verlet_dt_2_0fs,2,4820,0.00489757720298
verlet_dt_2_0fs,2,4840,0.00507749939018
verlet_dt_2_0fs,2,4860,0.00507046185379
verlet_dt_2_0fs,2,4880,0.00511906904091
verlet_dt_2_0fs,2,4900,0.00519553188457
verlet_dt_2_0fs,2,4920,0.00519942607916
verlet_dt_2_0fs,2,4940,0.00521005147118
verlet_dt_2_0fs,2,4960,0.00517889848577
verlet_dt_2_0fs,2,4980,0.00502964570872
verlet_dt_2_0fs,2,5000,0.00494244940378
verlet_dt_2_0fs,2,5020,0.00485873214669
verlet_dt_2_0fs,2,5040,0.00476480200487
verlet_dt_2_0fs,2,5060,0.00468168260501
verlet_dt_2_0fs,2,5080,0.00465086313636
verlet_dt_2_0fs,2,5100,0.00452008987304
verlet_dt_2_0fs,2,5120,0.00455205472697
verlet_dt_2_0fs,2,5140,0.00449698817643
verlet_dt_2_0fs,2,5160,0.00465940636687
verlet_dt_2_0fs,2,5180,0.00463462138193
verlet_dt_2_0fs,2,5200,0.00460307190353
verlet_dt_2_0fs,2,5220,0.00456477255383
verlet_dt_2_0fs,2,5240,0.00439835715009
verlet_dt_2_0fs,2,5260,0.00438413111403
verlet_dt_2_0fs,2,5280,0.00434256170537
verlet_dt_2_0fs,2,5300,0.00437423843977
verlet_dt_2_0fs,2,5320,0.00434734229985
verlet_dt_2_0fs,2,5340,0.00440336343009
verlet_dt_2_0fs,2,5360,0.00436552524342
verlet_dt_2_0fs,2,5380,0.0045003239509
verlet_dt_2_0fs,2,5400,0.00444777640923
verlet_dt_2_0fs,2,5420,0.0043156544965
verlet_dt_2_0fs,2,5440,0.0043117254637
verlet_dt_2_0fs,2,5460,0.00430794433074
verlet_dt_2_0fs,2,5480,0.00426631520937
verlet_dt_2_0fs,2,5500,0.00433594240868
verlet_dt_2_0fs,2,5520,0.00436782299001
verlet_dt_2_0fs,2,5540,0.0044861886486
verlet_dt_2_0fs,2,5560,0.00448305544376
verlet_dt_2_0fs,2,5580,0.00455558849703
verlet_dt_2_0fs,2,5600,0.00453436418348
verlet_dt_2_0fs,2,5620,0.0044958689023
verlet_dt_2_0fs,2,5640,0.00445777952974
verlet_dt_2_0fs,2,5660,0.00444757285375
verlet_dt_2_0fs,2,5680,0.00440918929339
verlet_dt_2_0fs,2,5700,0.00440871382983
verlet_dt_2_0fs,2,5720,0.00445010645135
verlet_dt_2_0fs,2,5740,0.00447460215813
verlet_dt_2_0fs,2,5760,0.00455450324341
verlet_dt_2_0fs,2,5780,0.00464812485035
verlet_dt_2_0fs,2,5800,0.0046897895217
verlet_dt_2_0fs,2,5820,0.00474186543945
verlet_dt_2_0fs,2,5840,0.00475929666877
verlet_dt_2_0fs,2,5860,0.00484577893918
verlet_dt_2_0fs,2,5880,0.00481803546617
verlet_dt_2_0fs,2,5900,0.00479034017214
verlet_dt_2_0fs,2,5920,0.00480422465548
verlet_dt_2_0fs,2,5940,0.00480075837718
verlet_dt_2_0fs,2,5960,0.00477638447319
verlet_dt_2_0fs,2,5980,0.00481072577427
verlet_dt_2_0fs,2,6000,0.00475519634953
verlet_dt_2_0fs,2,6020,0.00475179531783
verlet_dt_2_0fs,2,6040,0.00470700763783
verlet_dt_2_0fs,2,6060,0.00465533300103
verlet_dt_2_0fs,2,6080,0.00465547293679
verlet_dt_2_0fs,2,6100,0.00458616611943
verlet_dt_2_0fs,2,6120,0.00453745132964
verlet_dt_2_0fs,2,6140,0.00445764567757
verlet_dt_2_0fs,2,6160,0.00437793218695
verlet_dt_2_0fs,2,6180,0.00440578488514
verlet_dt_2_0fs,2,6200,0.00438165721029
verlet_dt_2_0fs,2,6220,0.00443361697953
verlet_dt_2_0fs,2,6240,0.00445769441359
verlet_dt_2_0fs,2,6260,0.0045061219383
verlet_dt_2_0fs,2,6280,0.00448523559088
verlet_dt_2_0fs,2,6300,0.00449560767162
verlet_dt_2_0fs,2,6320,0.00450600300195
verlet_dt_2_0fs,2,6340,0.00450971940326
verlet_dt_2_0fs,2,6360,0.004582751322
verlet_dt_2_0fs,2,6380,0.00469018002843
verlet_dt_2_0fs,2,6400,0.00472828858058
verlet_dt_2_0fs,2,6420,0.00475247834399
verlet_dt_2_0fs,2,6440,0.00472116374359
verlet_dt_2_0fs,2,6460,0.00474856511997
verlet_dt_2_0fs,2,6480,0.00476576368751
verlet_dt_2_0fs,2,6500,0.00478664592934
verlet_dt_2_0fs,2,6520,0.00474870624374
verlet_dt_2_0fs,2,6540,0.0048182467669
verlet_dt_2_0fs,2,6560,0.00484612314127
verlet_dt_2_0fs,2,6580,0.00475940454027
verlet_dt_2_0fs,2,6600,0.00472781933148
verlet_dt_2_0fs,2,6620,0.00476912040656
verlet_dt_2_0fs,2,6640,0.00470661339202
verlet_dt_2_0fs,2,6660,0.00466502582293
verlet_dt_2_0fs,2,6680,0.00460957069356
verlet_dt_2_0fs,2,6700,0.00472382901972
verlet_dt_2_0fs,2,6720,0.00470300868209
verlet_dt_2_0fs,2,6740,0.00477571443445
verlet_dt_2_0fs,2,6760,0.00487290119321
verlet_dt_2_0fs,2,6780,0.00495617183847
verlet_dt_2_0fs,2,6800,0.00499421627438
verlet_dt_2_0fs,2,6820,0.00494233573946
verlet_dt_2_0fs,2,6840,0.00494257090679
verlet_dt_2_0fs,2,6860,0.00495643247708
verlet_dt_2_0fs,2,6880,0.00493885807006
verlet_dt_2_0fs,2,6900,0.00493848003794
verlet_dt_2_0fs,2,6920,0.00498676596207
verlet_dt_2_0fs,2,6940,0.00499720537073
verlet_dt_2_0fs,2,6960,0.00498701102399
verlet_dt_2_0fs,2,6980,0.00495264914085
verlet_dt_2_0fs,2,7000,0.00497705187875
verlet_dt_2_0fs,2,7020,0.00506726656432
verlet_dt_2_0fs,2,7040,0.00500162406358
verlet_dt_2_0fs,2,7060,0.00490808997545
verlet_dt_2_0fs,2,7080,0.00487323350626
verlet_dt_2_0fs,2,7100,0.00481061580928
verlet_dt_2_0fs,2,7120,0.0047513618713
verlet_dt_2_0fs,2,7140,0.00465749333317
verlet_dt_2_0fs,2,7160,0.00468500340342
verlet_dt_2_0fs,2,7180,0.0047024835571
verlet_dt_2_0fs,2,7200,0.00465106570579
verlet_dt_2_0fs,2,7220,0.00457549642197
verlet_dt_2_0fs,2,7240,0.00455845914992
verlet_dt_2_0fs,2,7260,0.00456888623249
verlet_dt_2_0fs,2,7280,0.00464848727137
verlet_dt_2_0fs,2,7300,0.00462083596343
verlet_dt_2_0fs,2,7320,0.0046381332859
verlet_dt_2_0fs,2,7340,0.00467936727236
verlet_dt_2_0fs,2,7360,0.00463059876726
verlet_dt_2_0fs,2,7380,0.00471360016786
verlet_dt_2_0fs,2,7400,0.00477955563422
verlet_dt_2_0fs,2,7420,0.00477296160638
verlet_dt_2_0fs,2,7440,0.00486325838313
verlet_dt_2_0fs,2,7460,0.00485288237866
verlet_dt_2_0fs,2,7480,0.00491153328472
verlet_dt_2_0fs,2,7500,0.00490447310377
verlet_dt_2_0fs,2,7520,0.00489751557303
verlet_dt_2_0fs,2,7540,0.00488029434757
verlet_dt_2_0fs,2,7560,0.00492876495672
verlet_dt_2_0fs,2,7580,0.00487323599516
verlet_dt_2_0fs,2,7600,0.00481076995058
verlet_dt_2_0fs,2,7620,0.00470702967056
verlet_dt_2_0fs,2,7640,0.00465180046607
verlet_dt_2_0fs,2,7660,0.00462062155711
verlet_dt_2_0fs,2,7680,0.00463438386276
verlet_dt_2_0fs,2,7700,0.0046552001252
verlet_dt_2_0fs,2,7720,0.00473481760056
verlet_dt_2_0fs,2,7740,0.00473495912316
verlet_dt_2_0fs,2,7760,0.00473860160807
verlet_dt_2_0fs,2,7780,0.00474574480916
verlet_dt_2_0fs,2,7800,0.00482892448336
verlet_dt_2_0fs,2,7820,0.00485660119292
verlet_dt_2_0fs,2,7840,0.00488065331965
verlet_dt_2_0fs,2,7860,0.00496360538284
verlet_dt_2_0fs,2,7880,0.00498776082914
verlet_dt_2_0fs,2,7900,0.00506052922937
verlet_dt_2_0fs,2,7920,0.00507791787524
verlet_dt_2_0fs,2,7940,0.00510561824737
verlet_dt_2_0fs,2,7960,0.0050916235513
verlet_dt_2_0fs,2,7980,0.00505678329135
verlet_dt_2_0fs,2,8000,0.00489399908127
verlet_dt_2_0fs,2,8020,0.00484553165547
verlet_dt_2_0fs,2,8040,0.00482135444645
verlet_dt_2_0fs,2,8060,0.00479736194131
verlet_dt_2_0fs,2,8080,0.00472151319777
verlet_dt_2_0fs,2,8100,0.00473212946255
verlet_dt_2_0fs,2,8120,0.00471461724872
verlet_dt_2_0fs,2,8140,0.00473144693342
verlet_dt_2_0fs,2,8160,0.00471392650053
verlet_dt_2_0fs,2,8180,0.00469672690384
verlet_dt_2_0fs,2,8200,0.00469695436152
verlet_dt_2_0fs,2,8220,0.00466590711797
verlet_dt_2_0fs,2,8240,0.00472823608181
verlet_dt_2_0fs,2,8260,0.00472141186814
verlet_dt_2_0fs,2,8280,0.00466610142785
verlet_dt_2_0fs,2,8300,0.00471820882799
verlet_dt_2_0fs,2,8320,0.00461085414128
verlet_dt_2_0fs,2,8340,0.00457932602243
verlet_dt_2_0fs,2,8360,0.0045893303381
verlet_dt_2_0fs,2,8380,0.00463048631074
verlet_dt_2_0fs,2,8400,0.00470310888356
verlet_dt_2_0fs,2,8420,0.00466520868779
verlet_dt_2_0fs,2,8440,0.00467960235353
verlet_dt_2_0fs,2,8460,0.00479097496356
verlet_dt_2_0fs,2,8480,0.00482256512935
verlet_dt_2_0fs,2,8500,0.00489864740724
verlet_dt_2_0fs,2,8520,0.00488432393062
verlet_dt_2_0fs,2,8540,0.0049460975212
verlet_dt_2_0fs,2,8560,0.00493173686701
verlet_dt_2_0fs,2,8580,0.00494197290235
verlet_dt_2_0fs,2,8600,0.00495596128675
verlet_dt_2_0fs,2,8620,0.00499439152293
verlet_dt_2_0fs,2,8640,0.00499490987413
verlet_dt_2_0fs,2,8660,0.00506808156802
verlet_dt_2_0fs,2,8680,0.0050025756588
verlet_dt_2_0fs,2,8700,0.00499898480011
verlet_dt_2_0fs,2,8720,0.00501594197814
verlet_dt_2_0fs,2,8740,0.00496015912727
verlet_dt_2_0fs,2,8760,0.00492511698629
verlet_dt_2_0fs,2,8780,0.00484160713753
verlet_dt_2_0fs,2,8800,0.00478610104703
verlet_dt_2_0fs,2,8820,0.00472758436098
verlet_dt_2_0fs,2,8840,0.004700519119
verlet_dt_2_0fs,2,8860,0.00468717469855
verlet_dt_2_0fs,2,8880,0.00471836103458
verlet_dt_2_0fs,2,8900,0.00476975188954
verlet_dt_2_0fs,2,8920,0.00481766532162
verlet_dt_2_0fs,2,8940,0.00483118725479
verlet_dt_2_0fs,2,8960,0.00486583708027
verlet_dt_2_0fs,2,8980,0.00483842452722
verlet_dt_2_0fs,2,9000,0.00485260066598
verlet_dt_2_0fs,2,9020,0.00486657017229
verlet_dt_2_0fs,2,9040,0.00483553857896
verlet_dt_2_0fs,2,9060,0.00489463412469
verlet_dt_2_0fs,2,9080,0.00481539432072
verlet_dt_2_0fs,2,9100,0.00476017020994
verlet_dt_2_0fs,2,9120,0.00470818200706
verlet_dt_2_0fs,2,9140,0.00463156330003
verlet_dt_2_0fs,2,9160,0.0045167356274
verlet_dt_2_0fs,2,9180,0.004505875536
verlet_dt_2_0fs,2,9200,0.00434305010152
verlet_dt_2_0fs,2,9220,0.00436746983472
verlet_dt_2_0fs,2,9240,0.00434008923013
verlet_dt_2_0fs,2,9260,0.00437828050274
verlet_dt_2_0fs,2,9280,0.00450632124007
verlet_dt_2_0fs,2,9300,0.00455476712882
verlet_dt_2_0fs,2,9320,0.0045791489011
verlet_dt_2_0fs,2,9340,0.00458642200931
verlet_dt_2_0fs,2,9360,0.00457638746902
verlet_dt_2_0fs,2,9380,0.00466312850065
verlet_dt_2_0fs,2,9400,0.00456964512449
verlet_dt_2_0fs,2,9420,0.00447238917576
verlet_dt_2_0fs,2,9440,0.00457928672431
verlet_dt_2_0fs,2,9460,0.00455802203177
verlet_dt_2_0fs,2,9480,0.00452311714216
verlet_dt_2_0fs,2,9500,0.00450931703643
verlet_dt_2_0fs,2,9520,0.00456489765609
verlet_dt_2_0fs,2,9540,0.00459986208733
verlet_dt_2_0fs,2,9560,0.00457593376668
verlet_dt_2_0fs,2,9580,0.00465232911979
verlet_dt_2_0fs,2,9600,0.00468352917631
verlet_dt_2_0fs,2,9620,0.00460378382959
verlet_dt_2_0fs,2,9640,0.0047107204907
verlet_dt_2_0fs,2,9660,0.00472773417892
verlet_dt_2_0fs,2,9680,0.00475890381057
verlet_dt_2_0fs,2,9700,0.0047763928506
verlet_dt_2_0fs,2,9720,0.00475238660224
verlet_dt_2_0fs,2,9740,0.00484258586647
verlet_dt_2_0fs,2,9760,0.00490146365998
verlet_dt_2_0fs,2,9780,0.00483560316114
verlet_dt_2_0fs,2,9800,0.00486996206835
verlet_dt_2_0fs,2,9820,0.00484903714751
verlet_dt_2_0fs,2,9840,0.00487324352142
verlet_dt_2_0fs,2,9860,0.00477649279299
verlet_dt_2_0fs,2,9880,0.00485977782962
verlet_dt_2_0fs,2,9900,0.00477331514683
verlet_dt_2_0fs,2,9920,0.00477996861207
verlet_dt_2_0fs,2,9940,0.00478649581879
verlet_dt_2_0fs,2,9960,0.00482084625286
verlet_dt_2_0fs,2,9980,0.00473450756573
verlet_dt_2_0fs,2,10000,0.0047039844916
verlet_dt_20_0fs,20,20,0
verlet_dt_20_0fs,20,40,0.00055382302063
verlet_dt_20_0fs,20,60,0.00218215911095
verlet_dt_20_0fs,20,80,0.00385853895571
verlet_dt_20_0fs,20,100,0.00538576463652
verlet_dt_20_0fs,20,120,0.00622195918817
verlet_dt_20_0fs,20,140,0.0063252827732
verlet_dt_20_0fs,20,160,0.00608064426837
verlet_dt_20_0fs,20,180,0.00577043355987
verlet_dt_20_0fs,20,200,0.00566990579627
verlet_dt_20_0fs,20,220,0.00571200724994
verlet_dt_20_0fs,20,240,0.0057472358283
verlet_dt_20_0fs,20,260,0.00589372940015
verlet_dt_20_0fs,20,280,0.00598195676579
verlet_dt_20_0fs,20,300,0.00601820031139
verlet_dt_20_0fs,20,320,0.00600880577226
verlet_dt_20_0fs,20,340,0.00591571529713
verlet_dt_20_0fs,20,360,0.00579049642156
verlet_dt_20_0fs,20,380,0.00571042111918
verlet_dt_20_0fs,20,400,0.00555588180756
verlet_dt_20_0fs,20,420,0.00541361794901
verlet_dt_20_0fs,20,440,0.00524266536136
verlet_dt_20_0fs,20,460,0.00518480200035
verlet_dt_20_0fs,20,480,0.00520219968009
verlet_dt_20_0fs,20,500,0.00517450793129
verlet_dt_20_0fs,20,520,0.0052815247558
verlet_dt_20_0fs,20,540,0.00531535320919
verlet_dt_20_0fs,20,560,0.00546094470638
verlet_dt_20_0fs,20,580,0.0055717363924
verlet_dt_20_0fs,20,600,0.00576789444288
verlet_dt_20_0fs,20,620,0.00576109842219
verlet_dt_20_0fs,20,640,0.00562406085356
verlet_dt_20_0fs,20,660,0.00557078976713
verlet_dt_20_0fs,20,680,0.00548247757915
verlet_dt_20_0fs,20,700,0.00540730251911
verlet_dt_20_0fs,20,720,0.00533476742918
verlet_dt_20_0fs,20,740,0.00541344727781
verlet_dt_20_0fs,20,760,0.00542332458601
verlet_dt_20_0fs,20,780,0.00541695096655
