true_pmf_x,true_pmf_y,histogram_pmf_x,histogram_pmf_y,reweighted_pmf_x,reweighted_pmf_y,rdf_x,rdf_y,rdf_pmf_x,rdf_pmf_y,argon_rdf_x,argon_rdf_y,argon_rdf_pmf_x,argon_rdf_pmf_y
-1.6125,2.56050002441,,,,,2.90627615063,1.4265568521,2.90627615063,1.35013735226,,,,
-1.60833333333,2.5177314863,,,,,2.91757322176,1.40710470465,2.91757322176,1.36386690508,,,,
-1.60416666667,2.47543240771,,,,,2.92887029289,1.38813962956,2.92887029289,1.3774366427,,,,
-1.6,2.4336,,,,,2.94016736402,1.36967707566,2.94016736402,1.39082609654,,,,
-1.59583333333,2.39223148178,,,,,2.95146443515,1.35173024961,2.95146443515,1.40401565919,,,,
-1.59166666667,2.3513240789,,,,,2.96276150628,1.33431016947,2.96276150628,1.41698666608,,,,
-1.5875,2.31087502441,,,,,2.97405857741,1.31742572662,2.97405857741,1.42972147203,,,,
-1.58333333333,2.27088155864,,,,,2.98535564854,1.30108375541,2.98535564854,1.44220352222,,,,
-1.57916666667,2.23134092912,,,,,2.99665271967,1.28528910956,2.99665271967,1.45441741637,,,,
-1.575,2.19225039063,,,,,3.00794979079,1.27004474466,3.00794979079,1.46634896553,,,,
-1.57083333333,2.15360720516,,,,,3.01924686192,1.25535180584,3.01924686192,1.47798524071,,,,
-1.56666666667,2.11540864198,,,,,3.03054393305,1.24120971992,3.03054393305,1.48931461277,,,,
-1.5625,2.07765197754,,,,,3.04184100418,1.22761629112,3.04184100418,1.50032678301,,,,
-1.55833333333,2.04033449556,,,,,3.05313807531,1.21456779974,3.05313807531,1.51101280426,,,,
-1.55416666667,2.00345348699,,,,,3.06443514644,1.20205910285,3.06443514644,1.52136509206,,,,
-1.55,1.96700625,,,,,3.07573221757,1.19008373641,3.07573221757,1.53137742601,,,,
-1.54583333333,1.93099009,,,,,3.0870292887,1.17863401813,3.0870292887,1.54104494122,,,,
-1.54166666667,1.89540231964,,,,,3.09832635983,1.16770115027,3.09832635983,1.55036411022,,,,
-1.5375,1.86024025879,,,,,3.10962343096,1.15727532198,3.10962343096,1.55933271554,,,,
-1.53333333333,1.82550123457,,,,,3.12092050209,1.14734581039,3.12092050209,1.5679498135,,,,
-1.52916666667,1.79118258132,,,,,3.13221757322,1.13790108006,3.13221757322,1.57621568984,,,,
-1.525,1.75728164062,,,,,3.14351464435,1.12892888026,3.14351464435,1.58413180778,,,,
-1.52083333333,1.7237957613,,,,,3.15481171548,1.12041633956,3.15481171548,1.59170074941,,,,
-1.51666666667,1.69072229938,,,,,3.16610878661,1.11235005748,3.16610878661,1.59892615121,,,,
-1.5125,1.65805861816,,,,,3.17740585774,1.10471619275,3.17740585774,1.60581263455,,,,
-1.50833333333,1.62580208816,,,,,3.18870292887,1.09750054785,3.18870292887,1.61236573225,,,,
-1.50416666667,1.59395008711,,,,,3.2,1.09068864966,3.2,1.61859181197,,,,
-1.5,1.5625,,,,,,,,,,,,
-1.49583333333,1.53144921905,,,,,,,,,,,,
-1.49166666667,1.50079514371,,,,,,,,,,,,
-1.4875,1.47053518066,,,,,,,,,,,,
-1.48333333333,1.44066674383,,,,,,,,,,,,
-1.47916666667,1.41118725435,,,,,,,,,,,,
-1.475,1.38209414063,,,,,,,,,,,,
-1.47083333333,1.35338483826,,,,,,,,,,,,
-1.46666666667,1.32505679012,,,,,,,,,,,,
-1.4625,1.29710744629,,,,,,,,,,,,
-1.45833333333,1.26953426408,,,,,,,,,,,,
-1.45416666667,1.24233470806,,,,,,,,,,,,
-1.45,1.21550625,,,,,,,,,,,,
-1.44583333333,1.18904636894,,,,,,,,,,,,
-1.44166666667,1.16295255112,,,,,,,,,,,,
-1.4375,1.13722229004,,,,,,,,,,,,
-1.43333333333,1.11185308642,,,,,,,,,,,,
-1.42916666667,1.08684244822,,,,,,,,,,,,
-1.425,1.06218789063,,,,,,,,,,,,
-1.42083333333,1.03788693607,,,,,,,,,,,,
-1.41666666667,1.0139371142,,,,,,,,,,,,
-1.4125,0.990335961914,,,,,,,,,,,,
-1.40833333333,0.967081023341,,,,,,,,,,,,
-1.40416666667,0.944169849838,,,,,,,,,,,,
-1.4,0.9216,,,,,,,,,,,,
-1.39583333333,0.899369039653,,,,,,,,,,,,
-1.39166666667,0.87747454186,,,,,,,,,,,,
-1.3875,0.855914086914,,,,,,,,,,,,
-1.38333333333,0.834685262346,,,,,,,,,,,,
-1.37916666667,0.813785662917,,,,,,,,,,,,
-1.375,0.793212890625,,,,,,,,,,,,
-1.37083333333,0.7729645547,,,,,,,,,,,,
-1.36666666667,0.753038271605,,,,,,,,,,,,
-1.3625,0.733431665039,,,,,,,,,,,,
-1.35833333333,0.714142365934,,,,,,,,,,,,
-1.35416666667,0.695168012454,,,,,,,,,,,,
-1.35,0.67650625,,,,,,,,,,,,
-1.34583333333,0.658154731204,,,,,,,,,,,,
-1.34166666667,0.640111115934,,,,,,,,,,,,
-1.3375,0.622373071289,,,,,,,,,,,,
-1.33333333333,0.604938271605,,,,,,,,,,,,
-1.32916666667,0.58780439845,,,,,,,,,,,,
-1.325,0.570969140625,,,,,,,,,,,,
-1.32083333333,0.554430194167,,,,,,,,,,,,
-1.31666666667,0.538185262346,,,,,,,,,,,,
-1.3125,0.522232055664,,,,,,,,,,,,
-1.30833333333,0.50656829186,,,,,,,,,,,,
-1.30416666667,0.491191695903,,,,,,,,,,,,
-1.3,0.4761,,,,,,,,,,,,
-1.29583333333,0.461290943588,,,,,,,,,,,,
-1.29166666667,0.446762273341,,,,,,,,,,,,
-1.2875,0.432511743164,,,,,,,,,,,,
-1.28333333333,0.418537114198,,,,,,,,,,,,
-1.27916666667,0.404836154815,,,,,,,,,,,,
-1.275,0.391406640625,,,,,,,,,,,,
-1.27083333333,0.378246354468,,,,,,,,,,,,
-1.26666666667,0.36535308642,,,,,,,,,,,,
-1.2625,0.352724633789,,,,,,,,,,,,
-1.25833333333,0.340358801119,,,,,,,,,,,,
-1.25416666667,0.328253400186,,,,,,,,,,,,
-1.25,0.31640625,,,,,,,,,,,,
-1.24583333333,0.304815176806,,,,,,,,,,,,
-1.24166666667,0.293478014082,,,,,,,,,,,,
-1.2375,0.282392602539,,,,,,,,,,,,
-1.23333333333,0.271556790123,,,,,,,,,,,,
-1.22916666667,0.260968432014,,,,,,,,,,,,
-1.225,0.250625390625,,,,,,,,,,,,
-1.22083333333,0.240525535602,,,,,,,,,,,,
-1.21666666667,0.230666743827,,,,,,,,,,,,
-1.2125,0.221046899414,,,,,,,,,,,,
-1.20833333333,0.211663893711,,,,,,,,,,,,
-1.20416666667,0.202515625301,,,,,,,,,,,,
-1.2,0.1936,,,,,,,,,,,,
-1.19583333333,0.184914930857,,,,,,,,,,,,
-1.19166666667,0.176458338156,,,,,,,,,,,,
-1.1875,0.168228149414,,,,,,,,,,,,
-1.18333333333,0.160222299383,,,,,,,,,,,,
-1.17916666667,0.152438730047,,,,,,,,,,,,
-1.175,0.144875390625,,,,,,,,,,,,
-1.17083333333,0.13753023757,,,,,,,,,,,,
-1.16666666667,0.130401234568,,,,,,,,,,,,
-1.1625,0.123486352539,,,,,,,,,,,,
-1.15833333333,0.116783569637,,,,,,,,,,,,
-1.15416666667,0.11029087125,,,,,,,,,,,,
-1.15,0.10400625,,,,,,,,,,,,
-1.14583333333,0.0979277057412,,,,,,,,,,,,
-1.14166666667,0.0920532455633,,,,,,,,,,,,
-1.1375,0.0863808837891,,,,,,,,,,,,
-1.13333333333,0.0809086419753,,,,,,,,,,,,
-1.12916666667,0.0756345489125,,,,,,,,,,,,
-1.125,0.070556640625,,,,,,,,,,,,
-1.12083333333,0.0656729603709,,,,,,,,,,,,
-1.11666666667,0.060981558642,,,,,,,,,,,,
-1.1125,0.0564804931641,,,,,,,,,,,,
-1.10833333333,0.0521678288966,,,,,,,,,,,,
-1.10416666667,0.0480416380329,,,,,,,,,,,,
-1.1,0.0441,,,,,,,,,,,,
-1.09583333333,0.0403410014588,,,,,,,,,,,,
-1.09166666667,0.036762736304,,,,,,,,,,,,
-1.0875,0.0333633056641,,,,,,,,,,,,
-1.08333333333,0.0301408179012,,,,,,,,,,,,
-1.07916666667,0.0270933886116,,,,,,,,,,,,
-1.075,0.024219140625,,,,,,,,,,,,
-1.07083333333,0.0215162040051,,,,,,,,,,,,
-1.06666666667,0.0189827160494,,,,,,,,,,,,
-1.0625,0.0166168212891,,,,,,,,,,,,
-1.05833333333,0.0144166714892,,,,,,,,,,,,
-1.05416666667,0.0123804256486,,,,,,,,,,,,
-1.05,0.01050625,,,,,,,,,,,,
-1.04583333333,0.00879231800974,,,,,,,,,,,,
-1.04166666667,0.00723681037809,,,,,,,,,,,,
-1.0375,0.00583791503906,,,,,,,,,,,,
-1.03333333333,0.00459382716049,,,,,,,,,,,,
-1.02916666667,0.003502749144,,,,,,,,,,,,
-1.025,0.002562890625,,,,,,,,,,,,
-1.02083333333,0.0017724684727,,,,,,,,,,,,
-1.01666666667,0.00112970679012,,,,,,,,,,,,
-1.0125,0.000632836914062,,,,,,,,,,,,
-1.00833333333,0.000280097415123,,,,,,,,,,,,
-1.00416666667,6.97340977045e-05,,,,,,,,,,,,
-1,0,,,,,,,,,,,,
-0.995833333333,6.91553940008e-05,,,,,,,,,,,,
-0.991666666667,0.000275467785494,,,,,,,,,,,,
-0.9875,0.000617211914062,,,,,,,,,,,,
-0.983333333333,0.00109266975309,,,,,,,,,,,,
-0.979166666667,0.00170013050974,,,,,,,,,,,,
-0.975,0.002437890625,,,,,,,,,,,,
-0.970833333333,0.00330425377363,,,,,,,,,,,,
-0.966666666667,0.0042975308642,,,,,,,,,,,,
-0.9625,0.00541604003906,,,,,,,,,,,,
-0.958333333333,0.00665810667438,,,,,,,,,,,,
-0.954166666667,0.00802206338011,,,,,,,,,,,,
-0.95,0.00950625,,,,,,,,,,,,
-0.945833333333,0.0111090136116,,,,,,,,,,,,
-0.941666666667,0.0128287085262,,,,,,,,,,,,
-0.9375,0.0146636962891,,,,,,,,,,,,
-0.933333333333,0.016612345679,,,,,,,,,,,,
-0.929166666667,0.0186730327088,,,,,,,,,,,,
-0.925,0.020844140625,,,,,,,,,,,,
-0.920833333333,0.0231240599079,,,,,,,,,,,,
-0.916666666667,0.0255111882716,,,,,,,,,,,,
-0.9125,0.0280039306641,,,,,,,,,,,,
-0.908333333333,0.030600699267,,,,,,,,,,,,
-0.904166666667,0.0332999134959,,,,,,,,,,,,
-0.9,0.0361,,,,,,,,,,,,
-0.895833333333,0.0389993926625,,,,,,,,,,,,
-0.891666666667,0.0419965326003,,,,,,,,,,,,
-0.8875,0.0450898681641,,,,,,,,,,,,
-0.883333333333,0.0482778549383,,,,,,,,,,,,
-0.879166666667,0.0515589557412,,,,,,,,,,,,
-0.875,0.054931640625,,,,,,,,,,,,
-0.870833333333,0.0583943868755,,,,,,,,,,,,
-0.866666666667,0.0619456790123,,,,,,,,,,,,
-0.8625,0.0655840087891,,,,,,,,,,,,
-0.858333333333,0.0693078751929,,,,,,,,,,,,
-0.854166666667,0.0731157844449,,,,,,,,,,,,
-0.85,0.07700625,,,,,,,,,,,,
-0.845833333333,0.0809777925468,,,,,,,,,,,,
-0.841666666667,0.0850289400077,,,,,,,,,,,,
-0.8375,0.0891582275391,,,,,,,,,,,,
-0.833333333333,0.0933641975309,,,,,,,,,,,,
-0.829166666667,0.097645399607,,,,,,,,,,,,
-0.825,0.102000390625,,,,,,,,,,,,
-0.820833333333,0.106427734676,,,,,,,,,,,,
-0.816666666667,0.110926003086,,,,,,,,,,,,
-0.8125,0.115493774414,,,,,,,,,,,,
-0.808333333333,0.120129634452,,,,,,,,,,,,
-0.804166666667,0.124832176227,,,,,,,,,,,,
-0.8,0.1296,,,,,,,,,,,,
-0.795833333333,0.134431713264,,,,,,,,,,,,
-0.791666666667,0.139325930748,,,,,,,,,,,,
-0.7875,0.144281274414,,,,,,,,,,,,
-0.783333333333,0.149296373457,,,,,,,,,,,,
-0.779166666667,0.154369864306,,,,,,,,,,,,
-0.775,0.159500390625,,,,,,,,,,,,
-0.770833333333,0.164686603311,,,,,,,,,,,,
-0.766666666667,0.169927160494,,,,,,,,,,,,
-0.7625,0.175220727539,,,,,,,,,,,,
-0.758333333333,0.180565977045,,,,,,,,,,,,
-0.754166666667,0.185961588843,,,,,,,,,,,,
-0.75,0.19140625,,,,,,,,,,,,
-0.745833333333,0.196898654815,,,,,,,,,,,,
-0.741666666667,0.202437504823,,,,,,,,,,,,
-0.7375,0.208021508789,,,,,,,,,,,,
-0.733333333333,0.213649382716,,,,,,,,,,,,
-0.729166666667,0.219319849838,,,,,,,,,,,,
-0.725,0.225031640625,,,,,,,,,,,,
-0.720833333333,0.230783492778,,,,,,,,,,,,
-0.716666666667,0.236574151235,,,,,,,,,,,,
-0.7125,0.242402368164,,,,,,,,,,,,
-0.708333333333,0.248266902971,,,,,,,,,,,,
-0.704166666667,0.254166522292,,,,,,,,,,,,
-0.7,0.2601,,,,,,,,,,,,
-0.695833333333,0.2660661172,,,,,,,,,,,,
-0.691666666667,0.27206366223,,,,,,,,,,,,
-0.6875,0.278091430664,,,,,,,,,,,,
-0.683333333333,0.284148225309,,,,,,,,,,,,
-0.679166666667,0.290232856204,,,,,,,,,,,,
-0.675,0.296344140625,,,,,,,,,,,,
-0.670833333333,0.302480903079,,,,,,,,,,,,
-0.666666666667,0.308641975309,,,,,,,,,,,,
-0.6625,0.314826196289,,,,,,,,,,,,
-0.658333333333,0.32103241223,,,,,,,,,,,,
-0.654166666667,0.327259476575,,,,,,,,,,,,
-0.65,0.33350625,,,,,,,,,,,,
-0.645833333333,0.339771600417,,,,,,,,,,,,
-0.641666666667,0.346054402971,,,,,,,,,,,,
-0.6375,0.352353540039,,,,,,,,,,,,
-0.633333333333,0.358667901235,,,,,,,,,,,,
-0.629166666667,0.364996383403,,,,,,,,,,,,
-0.625,0.371337890625,,,,,,,,,,,,
-0.620833333333,0.377691334213,,,,,,,,,,,,
-0.616666666667,0.384055632716,,,,,,,,,,,,
-0.6125,0.390429711914,,,,,,,,,,,,
-0.608333333333,0.396812504823,,,,,,,,,,,,
-0.604166666667,0.40320295169,,,,,,,,,,,,
-0.6,0.4096,,,,,,,,,,,,
-0.595833333333,0.416002604468,,,,,,,,,,,,
-0.591666666667,0.422409727045,,,,,,,,,,,,
-0.5875,0.428820336914,,,,,,,,,,,,
-0.583333333333,0.435233410494,,,,,,,,,,,,
-0.579166666667,0.441647931436,,,,,,,,,,,,
-0.575,0.448062890625,,,,,,,,,,,,
-0.570833333333,0.454477286181,,,,,,,,,,,,
-0.566666666667,0.460890123457,,,,,,,,,,,,
-0.5625,0.467300415039,,,,,,,,,,,,
-0.558333333333,0.473707180748,,,,,,,,,,,,
-0.554166666667,0.480109447639,,,,,,,,,,,,
-0.55,0.48650625,,,,,,,,,,,,
-0.545833333333,0.492896629352,,,,,,,,,,,,
-0.541666666667,0.499279634452,,,,,,,,,,,,
-0.5375,0.505654321289,,,,,,,,,,,,
-0.533333333333,0.512019753086,,,,,,,,,,,,
-0.529166666667,0.518375000301,,,,,,,,,,,,
-0.525,0.524719140625,,,,,,,,,,,,
-0.520833333333,0.531051258982,,,,,,,,,,,,
-0.516666666667,0.537370447531,,,,,,,,,,,,
-0.5125,0.543675805664,,,,,,,,,,,,
-0.508333333333,0.549966440008,,,,,,,,,,,,
-0.504166666667,0.556241464422,,,,,,,,,,,,
-0.5,0.5625,,,,,,,,,,,,
-0.495833333333,0.56874117507,,,,,,,,,,,,
-0.491666666667,0.574964125193,,,,,,,,,,,,
-0.4875,0.581167993164,,,,,,,,,,,,
-0.483333333333,0.587351929012,,,,,,,,,,,,
-0.479166666667,0.59351509,,,,,,,,,,,,
-0.475,0.599656640625,,,,,,,,,,,,
-0.470833333333,0.605775752616,,,,,,,,,,,,
-0.466666666667,0.611871604938,,,,,,,,,,,,
-0.4625,0.617943383789,,,,,,,,,,,,
-0.458333333333,0.6239902826,,,,,,,,,,,,
-0.454166666667,0.630011502038,,,,,,,,,,,,
-0.45,0.63600625,,,,,,,,,,,,
-0.445833333333,0.641973741621,,,,,,,,,,,,
-0.441666666667,0.647913199267,,,,,,,,,,,,
-0.4375,0.653823852539,,,,,,,,,,,,
-0.433333333333,0.659704938272,,,,,,,,,,,,
-0.429166666667,0.665555700533,,,,,,,,,,,,
-0.425,0.671375390625,,,,,,,,,,,,
-0.420833333333,0.677163267084,,,,,,,,,,,,
-0.416666666667,0.682918595679,,,,,,,,,,,,
-0.4125,0.688640649414,,,,,,,,,,,,
-0.408333333333,0.694328708526,,,,,,,,,,,,
-0.404166666667,0.699982060487,,,,,,,,,,,,
-0.4,0.7056,,,,,,,,,,,,
-0.395833333333,0.711181829005,,,,,,,,,,,,
-0.391666666667,0.716726856674,,,,,,,,,,,,
-0.3875,0.722234399414,,,,,,,,,,,,
-0.383333333333,0.727703780864,,,,,,,,,,,,
-0.379166666667,0.733134331899,,,,,,,,,,,,
-0.375,0.738525390625,,,,,,,,,,,,
-0.370833333333,0.743876302385,,,,,,,,,,,,
-0.366666666667,0.749186419753,,,,,,,,,,,,
-0.3625,0.754455102539,,,,,,,,,,,,
-0.358333333333,0.759681717785,,,,,,,,,,,,
-0.354166666667,0.764865639769,,,,,,,,,,,,
-0.35,0.77000625,,,,,,,,,,,,
-0.345833333333,0.775102937223,,,,,,,,,,,,
-0.341666666667,0.780155097415,,,,,,,,,,,,
-0.3375,0.785162133789,,,,,,,,,,,,
-0.333333333333,0.79012345679,,,,,,,,,,,,
-0.329166666667,0.795038484098,,,,,,,,,,,,
-0.325,0.799906640625,,,,,,,,,,,,
-0.320833333333,0.804727358519,,,,,,,,,,,,
-0.316666666667,0.80950007716,,,,,,,,,,,,
-0.3125,0.814224243164,,,,,,,,,,,,
-0.308333333333,0.818899310378,,,,,,,,,,,,
-0.304166666667,0.823524739885,,,,,,,,,,,,
-0.3,0.8281,,,,,,,,,,,,
-0.295833333333,0.832624566274,,,,,,,,,,,,
-0.291666666667,0.837097921489,,,,,,,,,,,,
-0.2875,0.841519555664,,,,,,,,,,,,
-0.283333333333,0.845888966049,,,,,,,,,,,,
-0.279166666667,0.85020565713,,,,,,,,,,,,
-0.275,0.854469140625,,,,,,,,,,,,
-0.270833333333,0.858678935487,,,,,,,,,,,,
-0.266666666667,0.862834567901,,,,,,,,,,,,
-0.2625,0.866935571289,,,,,,,,,,,,
-0.258333333333,0.870981486304,,,,,,,,,,,,
-0.254166666667,0.874971860834,,,,,,,,,,,,
-0.25,0.87890625,,,,,,,,,,,,
-0.245833333333,0.882784216158,,,,,,,,,,,,
-0.241666666667,0.886605328897,,,,,,,,,,,,
-0.2375,0.890369165039,,,,,,,,,,,,
-0.233333333333,0.894075308642,,,,,,,,,,,,
-0.229166666667,0.897723350996,,,,,,,,,,,,
-0.225,0.901312890625,,,,,,,,,,,,
-0.220833333333,0.904843533288,,,,,,,,,,,,
-0.216666666667,0.908314891975,,,,,,,,,,,,
-0.2125,0.911726586914,,,,,,,,,,,,
-0.208333333333,0.915078245563,,,,,,,,,,,,
-0.204166666667,0.918369502616,,,,,,,,,,,,
-0.2,0.9216,,,,,,,,,,,,
-0.195833333333,0.924769386875,,,,,,,,,,,,
-0.191666666667,0.927877319637,,,,,,,,,,,,
-0.1875,0.930923461914,,,,,,,,,,,,
-0.183333333333,0.933907484568,,,,,,,,,,,,
-0.179166666667,0.936829065695,,,,,,,,,,,,
-0.175,0.939687890625,,,,,,,,,,,,
-0.170833333333,0.942483651922,,,,,,,,,,,,
-0.166666666667,0.945216049383,,,,,,,,,,,,
-0.1625,0.947884790039,,,,,,,,,,,,
-0.158333333333,0.950489588156,,,,,,,,,,,,
-0.154166666667,0.953030165232,,,,,,,,,,,,
-0.15,0.95550625,,,,,,,,,,,,
-0.145833333333,0.957917578426,,,,,,,,,,,,
-0.141666666667,0.960263893711,,,,,,,,,,,,
-0.1375,0.962544946289,,,,,,,,,,,,
-0.133333333333,0.964760493827,,,,,,,,,,,,
-0.129166666667,0.966910301227,,,,,,,,,,,,
-0.125,0.968994140625,,,,,,,,,,,,
-0.120833333333,0.971011791389,,,,,,,,,,,,
-0.116666666667,0.972963040123,,,,,,,,,,,,
-0.1125,0.974847680664,,,,,,,,,,,,
-0.108333333333,0.976665514082,,,,,,,,,,,,
-0.104166666667,0.978416348681,,,,,,,,,,,,
-0.1,0.9801,,,,,,,,,,,,
-0.0958333333333,0.981716290811,,,,,,,,,,,,
-0.0916666666667,0.983265051119,,,,,,,,,,,,
-0.0875,0.984746118164,,,,,,,,,,,,
-0.0833333333333,0.98615933642,,,,,,,,,,,,
-0.0791666666667,0.987504557593,,,,,,,,,,,,
-0.075,0.988781640625,,,,,,,,,,,,
-0.0708333333333,0.98999045169,,,,,,,,,,,,
-0.0666666666667,0.991130864198,,,,,,,,,,,,
-0.0625,0.992202758789,,,,,,,,,,,,
-0.0583333333333,0.993206023341,,,,,,,,,,,,
-0.0541666666667,0.994140552963,,,,,,,,,,,,
-0.05,0.99500625,,,,,,,,,,,,
-0.0458333333333,0.995803024028,,,,,,,,,,,,
-0.0416666666667,0.99653079186,,,,,,,,,,,,
-0.0375,0.997189477539,,,,,,,,,,,,
-0.0333333333333,0.997779012346,,,,,,,,,,,,
-0.0291666666667,0.998299334792,,,,,,,,,,,,
-0.025,0.998750390625,,,,,,,,,,,,
-0.0208333333333,0.999132132825,,,,,,,,,,,,
-0.0166666666667,0.999444521605,,,,,,,,,,,,
-0.0125,0.999687524414,,,,,,,,,,,,
-0.00833333333333,0.999861115934,,,,,,,,,,,,
-0.00416666666667,0.999965278079,,,,,,,,,,,,
0,1,,,,,,,,,,,,
0.00416666666667,0.999965278079,,,,,,,,,,,,
0.00833333333333,0.999861115934,,,,,,,,,,,,
0.0125,0.999687524414,,,,,,,,,,,,
0.0166666666667,0.999444521605,,,,,,,,,,,,
0.0208333333333,0.999132132825,,,,,,,,,,,,
0.025,0.998750390625,,,,,,,,,,,,
0.0291666666667,0.998299334792,,,,,,,,,,,,
0.0333333333333,0.997779012346,,,,,,,,,,,,
0.0375,0.997189477539,,,,,,,,,,,,
0.0416666666667,0.99653079186,,,,,,,,,,,,
0.0458333333333,0.995803024028,,,,,,,,,,,,
0.05,0.99500625,,,,,,,,,,,,
0.0541666666667,0.994140552963,,,,,,,,,,,,
0.0583333333333,0.993206023341,,,,,,,,,,,,
0.0625,0.992202758789,,,,,,,,,,,,
0.0666666666667,0.991130864198,,,,,,,,,,,,
0.0708333333333,0.98999045169,,,,,,,,,,,,
0.075,0.988781640625,,,,,,,,,,,,
0.0791666666667,0.987504557593,,,,,,,,,,,,
0.0833333333333,0.98615933642,,,,,,,,,,,,
0.0875,0.984746118164,,,,,,,,,,,,
0.0916666666667,0.983265051119,,,,,,,,,,,,
0.0958333333333,0.981716290811,,,,,,,,,,,,
0.1,0.9801,,,,,,,,,,,,
0.104166666667,0.978416348681,,,,,,,,,,,,
0.108333333333,0.976665514082,,,,,,,,,,,,
0.1125,0.974847680664,,,,,,,,,,,,
0.116666666667,0.972963040123,,,,,,,,,,,,
0.120833333333,0.971011791389,,,,,,,,,,,,
0.125,0.968994140625,,,,,,,,,,,,
0.129166666667,0.966910301227,,,,,,,,,,,,
0.133333333333,0.964760493827,,,,,,,,,,,,
0.1375,0.962544946289,,,,,,,,,,,,
0.141666666667,0.960263893711,,,,,,,,,,,,
0.145833333333,0.957917578426,,,,,,,,,,,,
0.15,0.95550625,,,,,,,,,,,,
0.154166666667,0.953030165232,,,,,,,,,,,,
0.158333333333,0.950489588156,,,,,,,,,,,,
0.1625,0.947884790039,,,,,,,,,,,,
0.166666666667,0.945216049383,,,,,,,,,,,,
0.170833333333,0.942483651922,,,,,,,,,,,,
0.175,0.939687890625,,,,,,,,,,,,
0.179166666667,0.936829065695,,,,,,,,,,,,
0.183333333333,0.933907484568,,,,,,,,,,,,
0.1875,0.930923461914,,,,,,,,,,,,
0.191666666667,0.927877319637,,,,,,,,,,,,
0.195833333333,0.924769386875,,,,,,,,,,,,
0.2,0.9216,,,,,,,,,,,,
0.204166666667,0.918369502616,,,,,,,,,,,,
0.208333333333,0.915078245563,,,,,,,,,,,,
0.2125,0.911726586914,,,,,,,,,,,,
0.216666666667,0.908314891975,,,,,,,,,,,,
0.220833333333,0.904843533288,,,,,,,,,,,,
0.225,0.901312890625,,,,,,,,,,,,
0.229166666667,0.897723350996,,,,,,,,,,,,
0.233333333333,0.894075308642,,,,,,,,,,,,
0.2375,0.890369165039,,,,,,,,,,,,
0.241666666667,0.886605328897,,,,,,,,,,,,
0.245833333333,0.882784216158,,,,,,,,,,,,
0.25,0.87890625,,,,,,,,,,,,
0.254166666667,0.874971860834,,,,,,,,,,,,
0.258333333333,0.870981486304,,,,,,,,,,,,
0.2625,0.866935571289,,,,,,,,,,,,
0.266666666667,0.862834567901,,,,,,,,,,,,
0.270833333333,0.858678935487,,,,,,,,,,,,
0.275,0.854469140625,,,,,,,,,,,,
0.279166666667,0.85020565713,,,,,,,,,,,,
0.283333333333,0.845888966049,,,,,,,,,,,,
0.2875,0.841519555664,,,,,,,,,,,,
0.291666666667,0.837097921489,,,,,,,,,,,,
0.295833333333,0.832624566274,,,,,,,,,,,,
0.3,0.8281,,,,,,,,,,,,
0.304166666667,0.823524739885,,,,,,,,,,,,
0.308333333333,0.818899310378,,,,,,,,,,,,
0.3125,0.814224243164,,,,,,,,,,,,
0.316666666667,0.80950007716,,,,,,,,,,,,
0.320833333333,0.804727358519,,,,,,,,,,,,
0.325,0.799906640625,,,,,,,,,,,,
0.329166666667,0.795038484098,,,,,,,,,,,,
0.333333333333,0.79012345679,,,,,,,,,,,,
0.3375,0.785162133789,,,,,,,,,,,,
0.341666666667,0.780155097415,,,,,,,,,,,,
0.345833333333,0.775102937223,,,,,,,,,,,,
0.35,0.77000625,,,,,,,,,,,,
0.354166666667,0.764865639769,,,,,,,,,,,,
0.358333333333,0.759681717785,,,,,,,,,,,,
0.3625,0.754455102539,,,,,,,,,,,,
0.366666666667,0.749186419753,,,,,,,,,,,,
0.370833333333,0.743876302385,,,,,,,,,,,,
0.375,0.738525390625,,,,,,,,,,,,
0.379166666667,0.733134331899,,,,,,,,,,,,
0.383333333333,0.727703780864,,,,,,,,,,,,
0.3875,0.722234399414,,,,,,,,,,,,
0.391666666667,0.716726856674,,,,,,,,,,,,
0.395833333333,0.711181829005,,,,,,,,,,,,
0.4,0.7056,,,,,,,,,,,,
0.404166666667,0.699982060487,,,,,,,,,,,,
0.408333333333,0.694328708526,,,,,,,,,,,,
0.4125,0.688640649414,,,,,,,,,,,,
0.416666666667,0.682918595679,,,,,,,,,,,,
0.420833333333,0.677163267084,,,,,,,,,,,,
0.425,0.671375390625,,,,,,,,,,,,
0.429166666667,0.665555700533,,,,,,,,,,,,
0.433333333333,0.659704938272,,,,,,,,,,,,
0.4375,0.653823852539,,,,,,,,,,,,
0.441666666667,0.647913199267,,,,,,,,,,,,
0.445833333333,0.641973741621,,,,,,,,,,,,
0.45,0.63600625,,,,,,,,,,,,
0.454166666667,0.630011502038,,,,,,,,,,,,
0.458333333333,0.6239902826,,,,,,,,,,,,
0.4625,0.617943383789,,,,,,,,,,,,
0.466666666667,0.611871604938,,,,,,,,,,,,
0.470833333333,0.605775752616,,,,,,,,,,,,
0.475,0.599656640625,,,,,,,,,,,,
0.479166666667,0.59351509,,,,,,,,,,,,
0.483333333333,0.587351929012,,,,,,,,,,,,
0.4875,0.581167993164,,,,,,,,,,,,
0.491666666667,0.574964125193,,,,,,,,,,,,
0.495833333333,0.56874117507,,,,,,,,,,,,
0.5,0.5625,,,,,,,,,,,,
0.504166666667,0.556241464422,,,,,,,,,,,,
