time,replica_index,volume_factor,number_density,pressure,kinetic_temperature,potential_energy_per_atom,total_energy_per_atom
79.2,2,0.925171434021,1.08088075704,1.50406524844,0.704615705252,-7.98600661551,-6.92908305764
79.6,2,0.926349604421,1.07950604742,1.20690467784,0.777837530929,-7.98823107137,-6.82147477498
80,2,0.929156926282,1.07624446605,0.953648939837,0.763642259549,-7.98929959163,-6.84383620231
80.4,2,0.936661738805,1.06762127518,0.539087054915,0.692287544269,-7.98926972928,-6.95083841288
80.8,2,0.941219573283,1.06245134333,0.13310852941,0.689897644525,-7.98689159755,-6.95204513076
81.2,2,0.93783100111,1.06629019388,0.362056460218,0.67161973892,-7.98853371028,-6.9811041019
81.6,2,0.939701533241,1.06416767944,0.335786628321,0.762213369256,-7.98838556173,-6.84506550785
82,2,0.939823524235,1.06402954833,0.288747894714,0.697014605965,-7.98809457799,-6.94257266904
82.4,2,0.923612420089,1.08270523246,1.58671755123,0.679861882891,-7.98521075261,-6.96541792828
82.8,2,0.925082751784,1.08098437472,1.40173411352,0.593689832963,-7.98688677343,-7.09635202398
83.2,2,0.929512133789,1.07583318566,1.14221452119,0.581858366385,-7.98857851917,-7.1157909696
83.6,2,0.926332298977,1.07952621441,1.50223372669,0.718899398338,-7.98602339814,-6.90767430063
84,2,0.926000736616,1.07991274786,1.38525580217,0.688952525102,-7.98701745368,-6.95358866603
84.4,2,0.930393953772,1.07481351953,1.07490410562,0.808319705646,-7.98888630566,-6.77640674719
84.8,2,0.926966602606,1.07878751747,1.21694710375,0.684386202034,-7.98817264704,-6.96159334399
85.2,2,0.928760692641,1.07670362013,1.19834357392,0.836854142118,-7.98827992985,-6.73299871667
85.6,2,0.921487129636,1.08520235155,1.67911596189,0.699164953407,-7.98423306035,-6.93548563024
86,2,0.917972594389,1.08935713998,2.04445473649,0.710790489483,-7.97949380057,-6.91330806635
86.4,2,0.928748467535,1.07671779277,1.08213372179,0.739235676567,-7.98885590086,-6.880002386
86.8,2,0.93028676961,1.07493735552,1.06385751173,0.695622499592,-7.9889315218,-6.94549777241
87.2,2,0.931911913495,1.07306279222,0.873287820589,0.707025058953,-7.98947121341,-6.92893362498
87.6,2,0.92861830692,1.07686871188,1.14089474098,0.790727286574,-7.9885850836,-6.80249415374
88,2,0.918477193491,1.08875866171,1.93312165718,0.625172002179,-7.98108197831,-7.04332397504
88.4,2,0.920650373927,1.08618866436,1.70370336466,0.808177511179,-7.98395748452,-6.77169121775
88.8,2,0.928014501964,1.07756936759,1.22333116561,0.677539070572,-7.98813488328,-6.97182627742
89.2,2,0.924239949264,1.08197011046,1.50074180354,0.726317127892,-7.98603704143,-6.89656134959
89.6,2,0.926856542764,1.0789156184,1.47711136352,0.659319825214,-7.98624983431,-6.99727009649
90,2,0.932825279104,1.0720121146,0.731528394228,0.757221118369,-7.98956938445,-6.8537377069
90.4,2,0.930137846209,1.07510946262,0.965553322419,0.704189475221,-7.98926717152,-6.93298295869
90.8,2,0.932458724244,1.07243352869,0.925237221596,0.716583107766,-7.98936970239,-6.91449504074
91.2,2,0.937884577982,1.06622928181,0.412145527738,0.679868558356,-7.98878798943,-6.9689851519
91.6,2,0.93707884004,1.06714606848,0.435152922053,0.665311387189,-7.98889249938,-6.9909254186
92,2,0.943274865708,1.06013637843,0.0517118820459,0.751908364399,-7.98611162198,-6.85824907538
92.4,2,0.941185924674,1.06248932733,0.205189744918,0.623019829703,-7.98749514835,-7.0529654038
